Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-18b-5p	8.28	9.9	65.6	10.79	9.04	10.14	68.32	16.57	29.69	5.38	1.13	11.67	12.13	26.53	42.24
miR-1908	30.65	18.97	150.88	15.69	5.85	11.7	113.87	16.57	46.01	4.23	29.5	26.25	31.72	26.53	84.48
miR-1909-3p	20.71	14.02	144.32	17.65	15.95	10.92	109.32	24.03	44.53	10.76	32.9	39.38	22.39	25.14	79.2
miR-190a	25.68	24.74	85.28	20.59	27.12	31.2	100.21	26.52	84.6	7.69	30.63	36.46	45.72	23.74	73.92
miR-190b	4.14	4.12	65.6	12.75	3.19	5.46	50.1	13.26	32.65	5.38	21.56	33.55	10.26	16.76	36.96
miR-191-5p	718.98	926.28	1882.69	960.06	1113.43	850.14	2414.05	1447.57	2885.45	692.8	2338.46	2240.4	654.96	914.74	1863.75
miR-1910	7.45	6.6	72.16	3.92	4.25	3.9	45.55	13.26	22.26	4.23	28.37	26.25	12.13	9.78	58.08
miR-1911-5p	9.94	9.07	124.64	14.71	7.44	15.6	50.1	8.29	47.5	8.46	24.96	33.55	13.99	16.76	52.8
miR-1912	15.74	19.8	104.96	18.63	13.29	14.82	91.1	28.17	44.53	7.69	32.9	24.8	22.39	25.14	26.4
miR-1913	11.6	14.85	111.52	7.85	9.57	12.48	59.21	13.26	25.23	7.69	21.56	16.04	12.13	23.74	63.36
miR-1914-5p	18.22	18.15	137.76	16.67	17.55	14.82	63.77	16.57	28.2	8.46	20.42	18.96	20.53	23.74	84.48
miR-1915-3p	15.74	14.02	98.4	8.83	5.32	9.36	36.44	19.06	29.69	8.84	49.92	53.97	14.93	15.36	79.2
miR-192-5p	87.8	50.31	1062.7	101.01	22.33	69.42	1767.27	47.23	103.9	63.05	114.6	110.85	75.57	86.59	1150.99
miR-193a-3p	11.6	19.8	150.88	16.67	15.42	18.72	91.1	23.2	63.82	15.38	56.73	51.05	23.32	19.55	95.04
miR-193a-5p	20.71	18.15	203.36	21.57	18.08	25.74	141.2	24.03	34.14	13.07	29.5	33.55	23.32	32.12	221.75
miR-193b-3p	65.44	81.66	268.96	44.13	126.55	53.04	214.08	96.95	62.34	48.83	86.23	70.01	46.65	65.64	242.87
miR-194-5p	332.98	56.91	4486.96	391.28	62.74	498.39	6663.68	35.63	89.06	420.22	154.31	170.66	251.91	321.21	6615.54
miR-195-5p	37.27	21.45	183.68	47.07	13.82	49.92	218.63	18.23	120.23	30.37	251.89	227.54	36.39	46.09	179.51
miR-196a-5p	13.25	18.97	137.76	19.61	13.29	5.46	63.77	14.09	25.23	7.3	18.15	24.8	12.13	26.53	52.8
miR-196b-5p	48.87	86.61	209.92	41.19	67.53	25.74	127.53	59.66	59.37	46.52	34.04	29.17	55.05	65.64	147.83
miR-197-3p	30.65	24.74	164	52.96	17.02	112.31	282.4	33.14	659.02	83.81	865.72	614.07	59.71	41.9	84.48
miR-1972	11.6	15.67	104.96	15.69	11.7	9.36	72.88	14.09	29.69	5.38	20.42	27.71	19.59	30.72	68.64
miR-1973	18.22	15.67	118.08	12.75	9.57	7.8	86.54	19.89	41.56	8.84	37.44	35.01	21.46	27.93	68.64
miR-1976	4.97	5.77	52.48	9.81	7.98	6.24	45.55	6.63	29.69	3.08	13.62	11.67	6.53	6.98	31.68
miR-198	23.19	17.32	190.24	19.61	7.98	12.48	136.64	12.43	38.59	3.46	24.96	16.04	25.19	26.53	84.48
miR-199a-3p	1509.19	2204.76	2755.15	870.82	2365.64	667.63	1639.73	1575.18	90.54	690.11	72.62	74.39	735.19	1614.41	3130.9
miR-199a-5p	247.67	540.26	524.79	179.46	389.22	148.19	856.3	508.76	60.86	267.97	54.46	75.85	163.27	251.38	945.08
miR-199b-5p	149.93	386.02	131.2	116.7	338.71	71.76	132.09	518.71	23.75	190.69	32.9	39.38	125.02	219.26	105.6
miR-19a-3p	79.52	63.51	209.92	50.99	71.78	52.26	355.27	46.4	56.4	33.83	69.21	88.97	55.05	62.84	417.1
miR-19b-3p	147.44	177.34	662.55	118.66	207.9	146.63	1266.24	154.95	152.88	116.11	207.64	211.5	98.9	117.31	908.12
miR-200a-3p	9.11	14.02	124.64	25.5	10.1	16.38	359.83	15.74	38.59	21.15	21.56	39.38	17.73	37.71	163.67
miR-200b-3p	21.54	13.2	393.59	29.42	13.29	28.08	218.63	14.91	41.56	14.61	26.1	17.5	30.79	40.5	390.7
miR-200c-3p	762.88	1554.8	223.04	515.82	1685.56	622.4	163.97	1435.14	77.18	1129.94	53.33	68.55	450.63	699.67	179.51
miR-202-3p	7.45	1.65	104.96	5.88	5.32	7.02	22.77	9.94	25.23	5.38	14.75	20.42	7.46	18.16	42.24
miR-203	28.16	51.14	170.56	26.48	53.7	21.84	72.88	72.09	31.17	30.37	36.31	29.17	21.46	44.69	84.48
miR-204-5p	387.65	57.74	183.68	838.46	53.17	853.26	191.3	43.09	2995.29	427.14	5887.57	6216.52	724.93	351.93	158.39
miR-205-5p	123.42	341.48	104.96	106.89	357.32	120.11	95.65	594.11	35.62	324.1	21.56	26.25	67.18	148.03	73.92
miR-2052	18.22	9.9	118.08	26.48	10.1	8.58	109.32	14.09	29.69	3.08	13.62	10.21	26.12	23.74	95.04
miR-2053	17.39	16.5	150.88	25.5	16.48	16.38	91.1	31.49	54.92	13.46	41.98	33.55	25.19	32.12	89.76
miR-2054	7.45	21.45	78.72	15.69	19.67	16.38	86.54	23.2	41.56	6.54	38.58	24.8	18.66	19.55	63.36
miR-206	18.22	9.07	111.52	31.38	4.79	21.84	63.77	14.91	178.11	14.61	140.69	169.2	37.32	25.14	47.52
miR-208a	9.94	3.3	111.52	13.73	5.85	10.14	50.1	11.6	32.65	6.54	32.9	33.55	17.73	11.17	31.68
miR-208b	12.42	14.02	98.4	12.75	14.89	16.38	86.54	24.86	22.26	7.69	17.02	17.5	14.93	22.34	47.52
miR-20a-5p	127.56	160.02	459.19	105.91	169.62	106.07	464.59	68.77	80.15	77.66	90.77	100.64	97.03	107.53	955.64
miR-21-5p	970.79	1601.81	1981.09	615.85	1682.37	479.67	1156.92	962.84	1.48	361.4	1.13	1.46	790.24	648	4387.48
miR-210	10.77	21.45	72.16	16.67	18.61	10.14	86.54	22.37	43.04	11.92	21.56	26.25	25.19	25.14	63.36
miR-211-5p	14.91	12.37	91.84	6.86	11.17	9.36	86.54	26.52	20.78	5.77	24.96	20.42	17.73	18.16	58.08
miR-2110	11.6	23.1	124.64	19.61	20.74	18.72	109.32	18.23	50.47	12.3	37.44	33.55	25.19	26.53	100.32
miR-2113	4.97	9.07	59.04	5.88	3.19	3.12	59.21	16.57	37.11	7.69	26.1	33.55	17.73	11.17	63.36
miR-2114-5p	8.28	20.62	118.08	8.83	13.29	11.7	91.1	19.89	25.23	4.23	19.29	7.29	13.06	20.95	58.08
miR-2115-5p	9.11	10.72	19.68	6.86	8.51	3.12	45.55	11.6	31.17	6.54	27.23	26.25	8.4	13.97	31.68
miR-2116-5p	13.25	14.02	104.96	16.67	14.89	11.7	72.88	9.94	26.72	10.38	22.69	29.17	23.32	26.53	68.64
miR-2117	18.22	28.87	124.64	26.48	22.33	21.84	132.09	28.17	53.43	10.38	31.77	37.92	26.12	32.12	116.15
miR-212-3p	19.88	19.8	177.12	26.48	13.82	18.72	95.65	22.37	48.98	9.61	29.5	30.63	31.72	44.69	100.32
miR-214-3p	21.54	21.45	131.2	20.59	28.71	21.84	182.19	24.03	38.59	16.15	23.83	14.59	27.06	34.91	121.43
miR-215	19.05	14.85	137.76	14.71	6.91	8.58	122.98	11.6	37.11	7.3	27.23	16.04	27.99	25.14	89.76
miR-216a	19.88	23.1	124.64	20.59	10.63	12.48	113.87	32.32	43.04	7.69	35.17	26.25	30.79	22.34	84.48
miR-216b	23.19	15.67	164	15.69	9.04	24.18	159.42	17.4	63.82	13.84	51.06	48.13	23.32	18.16	142.55
miR-217	14.91	23.1	157.44	18.63	7.44	7.02	63.77	14.09	20.78	4.23	20.42	10.21	21.46	11.17	100.32
miR-218-5p	284.94	103.1	164	570.74	91.99	462.51	177.64	84.52	1733.65	190.31	1669.03	1686.13	612.97	291.88	121.43
miR-219-1-3p	7.45	11.55	111.52	14.71	13.82	11.7	54.66	12.43	32.65	6.92	31.77	14.59	21.46	29.33	42.24
miR-219-2-3p	158.21	12.37	118.08	441.29	4.25	301.84	77.43	14.91	1182.98	156.48	1557.84	1773.65	525.27	229.03	63.36
miR-219-5p	31.48	17.32	91.84	87.28	17.55	70.98	45.55	8.29	381.46	39.22	642.2	497.38	102.63	57.26	73.92
miR-22-3p	269.2	300.24	1292.3	203.98	476.42	241	1443.87	439.16	379.98	154.17	280.25	299.01	232.31	227.64	1668.4
miR-221-3p	125.08	229.3	164	94.14	212.69	116.21	72.88	94.46	130.62	131.49	314.29	335.48	79.3	104.74	105.6
miR-222-3p	197.97	472.63	216.48	197.11	386.56	151.31	241.4	337.24	305.76	280.66	557.1	603.86	187.53	234.62	190.07
miR-223-3p	291.57	533.66	1187.34	285.37	680.07	256.6	2017.78	833.58	489.81	392.15	408.46	315.06	252.84	347.74	1531.13
miR-224-5p	8.28	15.67	118.08	11.77	12.23	10.92	59.21	14.09	23.75	6.92	28.37	32.09	7.46	22.34	68.64
miR-2276	8.28	17.32	170.56	15.69	6.91	12.48	91.1	14.91	35.62	8.07	28.37	33.55	21.46	19.55	68.64
miR-2277-3p	28.16	26.39	157.44	22.55	8.51	14.82	118.42	19.89	34.14	5	21.56	26.25	39.19	30.72	100.32
miR-2277-5p	4.14	4.12	59.04	10.79	5.32	3.9	36.44	13.26	13.36	3.46	11.35	10.21	3.73	12.57	21.12
miR-2278	9.11	13.2	85.28	12.75	12.23	11.7	36.44	25.69	16.33	5	23.83	24.8	15.86	18.16	84.48
miR-23a-3p	5729.47	11276.21	2197.56	3754.91	8238	2359.34	3038.06	12312.23	1637.17	4091.46	1573.72	1429.42	3216.94	6392.01	3357.93
miR-23b-3p	863.11	1139.09	1994.21	767.85	1069.3	662.95	2901.41	1281.85	2137.37	670.12	2623.25	2154.34	534.6	717.83	2629.32
miR-23c	13.25	19.8	85.28	13.73	8.51	7.8	54.66	16.57	41.56	8.46	19.29	33.55	19.59	22.34	84.48
miR-24-3p	678.39	808.33	275.52	259.87	1220.84	411.03	605.79	447.45	163.27	360.63	341.52	300.47	167	326.79	480.46
miR-25-3p	412.5	399.22	1147.98	334.4	1110.77	769.81	1853.81	410.16	624.88	419.83	560.5	643.24	261.24	367.29	971.48
miR-2682-5p	11.6	14.02	91.84	14.71	7.44	12.48	127.53	17.4	51.95	11.92	45.38	39.38	13.99	15.36	58.08
miR-26a-5p	164.84	367.05	544.47	370.69	190.89	318.22	1079.49	565.11	3363.39	408.68	4464.75	5078.82	899.4	238.81	1404.42
miR-26b-5p	413.33	1074.75	1016.78	485.42	875.22	524.12	1671.61	1905.79	2168.54	1008.06	2524.54	2826.75	643.76	576.77	1525.85
miR-27a-3p	35.62	65.16	98.4	34.32	64.87	37.44	86.54	98.6	34.14	49.21	35.17	32.09	21.46	40.5	100.32
miR-27b-3p	466.34	785.23	2020.45	478.56	665.72	586.52	2755.66	575.05	908.38	691.65	1776.82	1831.99	366.66	469.24	2771.87
miR-28-3p	32.3	41.24	223.04	20.59	24.46	17.16	159.42	14.91	51.95	20.38	59	75.85	41.05	39.1	116.15
miR-28-5p	54.67	105.58	452.63	70.61	88.27	35.88	264.18	134.23	106.87	52.67	77.15	78.76	79.3	106.14	501.58
miR-296-3p	5.8	10.72	45.92	4.9	3.19	5.46	36.44	9.11	14.84	1.92	5.67	8.75	11.2	9.78	42.24
miR-296-5p	18.22	13.2	78.72	21.57	20.74	29.64	59.21	13.26	53.43	28.07	76.02	56.89	10.26	18.16	68.64
miR-297	14.08	26.39	275.52	42.17	12.23	16.38	186.75	54.69	225.61	67.28	166.79	247.96	25.19	27.93	142.55
miR-298	6.63	4.95	52.48	10.79	3.19	3.9	27.33	9.94	32.65	4.61	19.29	18.96	8.4	16.76	31.68
miR-299-3p	16.57	16.5	118.08	17.65	11.17	23.4	45.55	24.03	80.15	11.15	69.21	80.22	27.99	25.14	73.92
miR-299-5p	72.06	75.88	85.28	81.39	72.85	75.65	100.21	58.83	246.39	71.89	380.1	329.64	67.18	79.6	52.8
miR-29a-3p	791.04	310.13	655.99	308.9	1475.53	566.24	355.27	169.86	439.35	121.87	578.66	713.25	339.61	385.45	554.37
miR-29b-3p	1549.78	2876.17	2118.84	2959.6	2520.9	2515.33	4199.53	8135.24	36976.54	3644.71	26749.91	26280.9	3057.4	2096.22	2407.57
miR-29c-3p	161.52	121.25	321.43	192.21	145.16	194.21	341.61	129.26	903.93	137.64	1127.82	974.34	207.12	143.84	295.67
miR-300	13.25	14.02	45.92	9.81	10.1	16.38	81.99	24.03	32.65	8.46	19.29	13.13	21.46	27.93	47.52
miR-301a-3p	37.27	32.99	177.12	53.94	34.56	56.94	122.98	49.72	136.55	36.52	155.44	142.94	49.45	62.84	105.6
miR-301b	10.77	18.15	164	18.63	11.7	17.16	95.65	25.69	35.62	10	20.42	23.34	26.12	29.33	63.36
miR-302a-3p	39.76	37.94	124.64	29.42	36.16	18.72	136.64	43.92	81.64	17.3	63.54	40.84	40.12	48.88	121.43
miR-302b-3p	36.45	35.47	209.92	42.17	12.23	14.82	132.09	28.17	69.76	11.92	51.06	36.46	35.45	50.28	100.32
miR-302c-3p	14.08	14.85	91.84	16.67	4.25	6.24	72.88	11.6	25.23	3.46	13.62	5.83	16.79	11.17	52.8
miR-302d-3p	120.11	93.21	747.83	96.1	67.53	99.83	596.68	95.29	237.49	43.06	140.69	119.6	136.22	128.48	454.06
miR-302e	37.27	35.47	196.8	24.52	7.44	5.46	150.31	29.83	37.11	6.54	17.02	32.09	27.99	30.72	110.87
miR-302f	28.99	25.57	157.44	15.69	7.98	14.82	127.53	21.54	31.17	6.54	38.58	17.5	17.73	20.95	126.71
miR-30a-5p	659.34	1250.44	649.43	524.65	1087.38	408.69	1202.47	895.72	685.74	682.42	1301.41	1547.57	457.16	520.91	1267.14
miR-30b-5p	245.18	921.33	557.59	283.41	429.1	328.36	1024.83	971.12	892.06	708.57	1446.65	1413.38	403.98	293.28	1224.9
miR-30c-5p	57.98	92.38	196.8	53.94	79.76	69.42	173.08	37.29	87.57	56.13	203.1	193.99	53.18	44.69	300.95
miR-30d-5p	960.85	1442.62	905.26	564.85	1333.56	491.37	1065.82	966.15	540.28	633.6	828.28	978.71	442.24	731.79	1140.43
miR-30e-5p	122.59	169.91	511.67	150.04	163.24	149.75	733.32	165.72	314.67	149.17	633.12	768.68	142.75	120.1	659.97
miR-31-5p	21.54	21.45	137.76	27.46	14.36	19.5	113.87	24.03	40.08	12.69	44.25	45.22	19.59	25.14	73.92
miR-3123	11.6	16.5	111.52	13.73	8.51	8.58	63.77	17.4	26.72	7.69	18.15	27.71	26.12	25.14	63.36
miR-3127-5p	9.94	13.2	45.92	11.77	12.23	4.68	72.88	29.83	31.17	10	22.69	30.63	18.66	15.36	52.8
miR-3131	14.91	10.72	45.92	12.75	13.82	12.48	91.1	15.74	22.26	9.23	15.88	13.13	23.32	27.93	47.52
miR-3136-5p	22.36	17.32	144.32	19.61	8.51	12.48	173.08	20.72	50.47	4.61	21.56	14.59	21.46	27.93	84.48
miR-3141	13.25	14.85	150.88	16.67	7.98	9.36	86.54	12.43	29.69	5.77	22.69	16.04	23.32	27.93	63.36
miR-3144-5p	4.97	13.2	85.28	6.86	2.66	6.24	63.77	8.29	29.69	5.77	20.42	18.96	13.99	13.97	42.24
miR-3147	8.28	22.27	72.16	20.59	24.99	18.72	77.43	23.2	28.2	13.46	28.37	29.17	20.53	29.33	105.6
miR-3151	10.77	14.85	59.04	20.59	5.32	13.26	31.88	11.6	43.04	7.3	35.17	46.67	19.59	20.95	84.48
miR-3154	19.05	4.95	98.4	13.73	3.72	10.92	72.88	20.72	50.47	12.69	59	46.67	14.93	20.95	68.64
miR-3161	8.28	14.02	85.28	15.69	1.6	5.46	54.66	10.77	25.23	4.61	19.29	24.8	11.2	11.17	36.96
miR-3164	6.63	18.15	72.16	10.79	5.85	12.48	50.1	17.4	20.78	3.84	12.48	11.67	13.06	19.55	58.08
miR-3168	29.82	22.27	177.12	18.63	7.44	12.48	91.1	23.2	34.14	10.38	35.17	30.63	26.12	32.12	174.23
miR-3175	30.65	24.74	209.92	25.5	10.63	15.6	154.86	19.06	56.4	7.3	22.69	36.46	31.72	36.31	95.04
miR-3178	11.6	8.25	65.6	13.73	7.44	10.92	68.32	12.43	31.17	5	15.88	26.25	9.33	13.97	79.2
miR-3180	14.08	14.85	118.08	21.57	14.89	17.16	95.65	12.43	25.23	11.53	18.15	13.13	20.53	23.74	58.08
miR-3180-3p	11.6	18.15	111.52	13.73	17.55	11.7	59.21	26.52	40.08	10.76	29.5	26.25	21.46	19.55	58.08
miR-3180-5p	7.45	7.42	52.48	7.85	11.17	7.02	45.55	11.6	40.08	5	28.37	30.63	20.53	16.76	68.64
miR-3182	37.27	29.69	255.84	18.63	12.76	20.28	200.41	25.69	60.86	9.23	37.44	37.92	33.59	36.31	142.55
miR-3184-5p	16.57	10.72	131.2	11.77	13.29	10.14	86.54	19.06	43.04	8.46	22.69	27.71	19.59	26.53	47.52
miR-3185	17.39	28.87	216.48	20.59	22.33	22.62	136.64	33.97	46.01	12.3	26.1	40.84	25.19	40.5	142.55
miR-3187-3p	29.82	28.87	150.88	22.55	7.98	11.7	86.54	24.86	40.08	5.77	34.04	16.04	31.72	20.95	84.48
miR-3190-5p	16.57	28.04	118.08	14.71	10.1	9.36	63.77	8.29	26.72	5.38	14.75	14.59	24.26	34.91	116.15
miR-3192	8.28	8.25	78.72	14.71	2.13	4.68	54.66	9.11	25.23	6.54	18.15	17.5	5.6	15.36	52.8
miR-3195	2.48	10.72	59.04	12.75	5.85	11.7	27.33	10.77	50.47	10	61.27	61.26	13.99	9.78	52.8
miR-3196	14.08	23.92	137.76	23.54	15.95	13.26	54.66	15.74	56.4	7.69	18.15	17.5	26.12	25.14	84.48
miR-32-5p	47.21	72.58	190.24	45.11	54.24	39	186.75	114.35	106.87	35.76	119.14	99.18	55.05	40.5	205.91
miR-3200-3p	9.11	16.5	52.48	12.75	12.76	24.18	63.77	21.54	50.47	7.3	52.19	42.3	27.99	25.14	68.64
miR-320a	32.3	28.04	255.84	21.57	15.95	16.38	150.31	15.74	66.79	9.61	46.52	51.05	44.78	20.95	105.6
miR-320b	9.94	8.25	104.96	12.75	8.51	10.92	59.21	16.57	32.65	9.61	27.23	37.92	17.73	20.95	84.48
miR-320c	4.14	12.37	85.28	8.83	11.17	3.9	50.1	17.4	26.72	5.38	24.96	11.67	13.06	15.36	52.8
miR-320d	8.28	13.2	72.16	11.77	4.25	6.24	36.44	17.4	34.14	6.54	36.31	36.46	14.93	8.38	52.8
miR-320e	21.54	23.92	137.76	32.36	30.84	42.12	100.21	34.8	218.19	34.22	204.23	275.67	35.45	27.93	47.52
miR-323a-3p	64.61	36.29	157.44	106.89	33.5	96.71	77.43	87.83	1221.57	86.12	1203.84	1308.36	129.69	72.62	26.4
miR-323a-5p	11.6	7.42	59.04	13.73	4.25	10.14	113.87	11.6	47.5	6.15	22.69	24.8	26.12	15.36	68.64
miR-323b-3p	16.57	12.37	91.84	9.81	8.51	8.58	81.99	12.43	25.23	6.92	19.29	16.04	11.2	4.19	58.08
miR-323b-5p	9.11	4.95	72.16	9.81	6.38	10.14	68.32	11.6	14.84	2.69	20.42	10.21	9.33	11.17	26.4
miR-324-3p	6.63	7.42	39.36	2.94	5.32	4.68	22.77	4.97	20.78	3.84	18.15	32.09	9.33	15.36	52.8
miR-324-5p	141.64	128.67	183.68	104.93	261.08	241.78	195.86	101.92	221.16	173.01	485.62	551.35	73.71	107.53	142.55
miR-325	1.66	5.77	157.44	11.77	5.85	3.9	63.77	13.26	62.34	25.76	52.19	67.1	14.93	11.17	36.96
miR-326	7.45	15.67	104.96	25.5	9.57	14.04	104.76	21.54	93.51	14.23	60.14	59.8	21.46	25.14	68.64
miR-328	15.74	11.55	111.52	20.59	8.51	46.02	109.32	14.91	388.88	16.15	172.46	237.75	28.92	25.14	31.68
miR-329	38.1	24.74	91.84	25.5	64.87	52.26	86.54	29.83	83.12	23.07	119.14	109.39	27.99	60.05	68.64
miR-330-3p	35.62	28.87	157.44	40.21	23.93	67.86	113.87	16.57	63.82	23.07	77.15	88.97	36.39	51.67	131.99
miR-330-5p	16.57	31.34	111.52	17.65	17.02	20.28	50.1	17.4	59.37	9.23	61.27	58.34	28.92	22.34	73.92
miR-331-3p	46.39	55.26	262.4	88.26	71.78	171.59	227.74	43.09	244.91	96.5	531	757.01	55.98	61.45	184.79
miR-331-5p	21.54	16.5	91.84	12.75	10.1	13.26	95.65	22.37	17.81	5.38	13.62	10.21	24.26	18.16	58.08
miR-335-5p	77.86	117.13	196.8	47.07	115.92	42.9	127.53	66.29	41.56	41.52	31.77	39.38	67.18	65.64	137.27
miR-337-3p	99.4	140.22	308.31	54.92	340.83	94.37	159.42	110.2	78.67	126.87	61.27	67.1	87.7	93.57	116.15
miR-337-5p	58.81	99.8	124.64	40.21	105.28	48.36	127.53	162.41	66.79	98.42	96.44	87.52	45.72	44.69	105.6
miR-338-3p	328.01	31.34	183.68	999.28	11.7	504.63	159.42	32.32	5462.17	324.87	4757.48	4301.39	1029.08	497.17	216.47
miR-338-5p	17.39	15.67	131.2	12.75	9.04	7.8	59.21	14.09	19.3	8.46	17.02	18.96	20.53	27.93	68.64
miR-339-3p	24.85	15.67	104.96	21.57	5.32	14.82	141.2	15.74	28.2	7.69	26.1	24.8	22.39	19.55	100.32
miR-339-5p	5.8	9.9	111.52	7.85	3.72	10.92	50.1	11.6	17.81	6.92	10.21	13.13	12.13	8.38	36.96
miR-33a-5p	29.82	23.1	216.48	34.32	14.89	27.3	127.53	22.37	114.29	16.92	146.37	185.24	40.12	39.1	116.15
miR-33b-5p	8.28	8.25	52.48	8.83	6.91	5.46	54.66	14.09	37.11	8.46	18.15	32.09	16.79	16.76	47.52
miR-340-5p	61.3	52.79	255.84	140.23	35.63	88.13	368.94	106.06	1659.43	88.43	1519.26	1585.49	208.06	71.22	364.3
miR-342-3p	290.74	176.51	452.63	632.52	171.22	623.18	787.98	216.27	3853.21	518.26	5775.24	5767.27	608.31	284.9	496.3
miR-342-5p	15.74	8.25	78.72	10.79	13.29	17.16	72.88	11.6	37.11	5.77	19.29	18.96	17.73	13.97	84.48
miR-345-5p	9.11	7.42	98.4	8.83	9.57	6.24	54.66	14.91	48.98	13.07	41.98	45.22	11.2	22.34	58.08
miR-346	14.08	10.72	59.04	11.77	6.91	15.6	104.76	10.77	50.47	7.3	41.98	39.38	19.59	15.36	89.76
miR-34a-5p	112.65	131.15	380.47	133.37	106.88	159.11	400.82	85.35	244.91	85.35	401.66	434.66	119.42	129.88	612.45
miR-34b-3p	14.91	19.8	124.64	15.69	15.95	16.38	109.32	19.06	29.69	7.69	30.63	18.96	15.86	22.34	47.52
miR-34c-3p	19.05	16.5	150.88	23.54	9.57	11.7	54.66	19.89	40.08	6.15	20.42	16.04	28.92	25.14	63.36
miR-34c-5p	44.73	74.23	137.76	50.01	45.73	36.66	68.32	76.23	90.54	38.06	103.25	103.56	51.31	51.67	63.36
miR-3605-5p	23.19	16.5	223.04	17.65	12.23	9.36	86.54	17.4	32.65	6.92	20.42	14.59	37.32	37.71	105.6
miR-361-3p	54.67	51.96	393.59	123.56	49.45	80.33	300.62	66.29	498.72	87.66	422.08	560.1	118.49	69.83	258.71
miR-361-5p	128.39	132.8	177.12	139.25	114.85	127.91	209.52	110.2	482.39	116.88	816.93	895.58	166.07	110.33	269.27
miR-3614-5p	19.88	29.69	98.4	16.67	8.51	9.36	72.88	23.2	31.17	7.3	23.83	20.42	14.93	26.53	63.36
miR-362-3p	28.99	42.07	137.76	25.5	46.26	24.96	168.53	31.49	75.7	40.37	93.04	65.64	18.66	30.72	95.04
miR-362-5p	25.68	50.31	98.4	41.19	27.12	24.18	68.32	53.86	89.06	26.14	100.98	86.06	42.92	30.72	95.04
miR-363-3p	40.59	63.51	6.56	27.46	59.02	31.2	4.55	55.52	103.9	1	48.79	1.46	35.45	26.53	10.56
miR-365a-3p	31.48	36.29	216.48	30.4	37.22	17.94	127.53	38.94	40.08	19.22	32.9	33.55	28.92	32.12	190.07
miR-367-3p	24.85	25.57	177.12	22.55	10.1	14.82	132.09	14.91	43.04	5.77	20.42	18.96	34.52	33.52	73.92
miR-3676-3p	14.08	19.8	91.84	14.71	6.38	7.02	77.43	11.6	28.2	8.07	18.15	33.55	20.53	15.36	95.04
miR-369-3p	16.57	5.77	111.52	7.85	11.7	9.36	40.99	14.91	23.75	5	10.21	8.75	19.59	18.16	36.96
miR-369-5p	11.6	16.5	164	10.79	4.25	7.02	77.43	10.77	29.69	6.54	18.15	10.21	18.66	15.36	63.36
miR-3690	26.51	35.47	157.44	22.55	19.14	17.16	95.65	36.46	40.08	14.61	48.79	32.09	35.45	30.72	131.99
miR-370	20.71	20.62	65.6	14.71	5.85	8.58	54.66	12.43	46.01	9.61	51.06	64.18	14.93	19.55	52.8
miR-371a-3p	18.22	28.04	190.24	39.23	20.21	16.38	214.08	36.46	158.82	53.06	121.4	193.99	29.86	32.12	63.36
miR-371a-5p	4.14	9.07	78.72	4.9	9.04	7.02	18.22	9.11	35.62	6.15	22.69	36.46	15.86	6.98	42.24
miR-371b-3p	4.97	5.77	65.6	8.83	4.25	10.14	40.99	14.09	25.23	8.84	23.83	14.59	10.26	12.57	58.08
miR-371b-5p	13.25	14.02	98.4	10.79	7.44	7.02	27.33	19.89	32.65	6.54	26.1	20.42	16.79	20.95	73.92
miR-372	34.79	32.17	52.48	28.44	107.94	31.2	36.44	34.8	43.04	16.15	20.42	21.88	36.39	34.91	63.36
miR-373-3p	15.74	29.69	85.28	14.71	37.22	11.7	54.66	23.2	23.75	11.15	22.69	23.34	15.86	13.97	63.36
miR-374a-5p	285.77	705.23	1371.02	547.2	415.28	327.58	1995.01	1213.08	2523.29	584	2542.69	2594.83	573.79	460.86	1810.96
miR-374b-5p	87.8	100.63	223.04	71.59	73.91	107.63	223.19	53.86	286.47	89.58	572.99	624.28	106.36	61.45	253.43
miR-374c-5p	4.14	9.9	111.52	6.86	4.25	7.02	40.99	10.77	19.3	4.61	20.42	17.5	7.46	16.76	42.24
miR-375	20.71	17.32	170.56	21.57	15.42	18.72	109.32	30.66	32.65	6.54	21.56	21.88	23.32	37.71	174.23
miR-376a-3p	299.02	515.52	190.24	215.74	451.43	208.25	218.63	405.19	331	236.06	499.23	452.16	227.65	249.98	300.95
miR-376b	19.88	32.17	150.88	27.46	30.31	22.62	59.21	40.6	41.56	25.37	46.52	40.84	31.72	34.91	100.32
miR-376c	73.72	187.24	124.64	78.45	131.87	65.52	154.86	175.66	185.54	115.72	295	309.22	102.63	82.4	131.99
miR-377-3p	318.9	410.76	170.56	184.36	609.89	255.04	154.86	277.58	255.3	156.86	367.62	334.02	145.55	187.14	142.55
miR-378a-3p	113.48	57.74	1075.82	97.08	67.53	92.81	665	42.26	57.89	53.44	68.08	78.76	101.7	104.74	1024.27
miR-378b	24.02	30.52	137.76	24.52	6.91	14.04	100.21	22.37	29.69	3.08	24.96	35.01	31.72	23.74	126.71
miR-378c	14.08	12.37	144.32	14.71	9.57	13.26	63.77	20.72	43.04	8.84	27.23	33.55	14.93	12.57	36.96
miR-378d	9.94	13.2	98.4	12.75	14.36	10.92	81.99	19.89	23.75	6.92	19.29	24.8	14.93	23.74	42.24
