Mature_Name	Sample_9	Sample_11	Sample_12	Sample_7	Sample_15	Sample_3	Sample_1	Sample_10	Sample_14	Sample_6	Sample_13	Sample_4	Sample_5	Sample_8	Sample_2
miR-188-3p	161.15	136.29	124.67	294.6	243.92	484.91	38.27	35.52	77.42	37.84	84.05	77.02	23.34	57.42	34.3
miR-188-5p	706.31	539.92	731.15	515.56	597.62	894.05	21.05	205.15	116.14	43.24	92.67	113.26	38.08	158.87	106.7
miR-18a-5p	102.86	117.94	84.23	178.87	317.1	227.3	49.75	45.29	67.75	50.45	51.72	61.16	52.82	53.59	68.59
miR-18b-5p	68.57	2.62	26.95	157.82	97.57	151.53	19.13	12.43	61.29	23.42	28.02	24.92	20.88	38.28	22.86
miR-1908	106.29	68.15	60.65	263.04	195.14	348.53	70.8	9.77	61.29	27.03	73.28	36.24	13.51	38.28	43.82
miR-1909-3p	102.86	76.01	90.97	252.52	182.94	333.37	47.84	24.87	58.07	25.22	51.72	40.78	36.85	55.51	32.39
miR-190a	195.44	70.77	84.23	231.48	170.75	196.99	59.32	17.76	54.84	72.07	105.6	47.57	62.64	61.25	57.16
miR-190b	75.43	49.8	77.49	115.74	85.37	151.53	9.57	12.43	38.71	12.61	23.71	29.45	7.37	30.63	9.53
miR-191-5p	6665.39	5401.84	5175.32	5576.45	4305.27	4349	1660.84	1600.37	2113.05	1963.83	1512.95	2217.73	2572.02	3343.89	2139.71
miR-1910	51.43	65.52	60.65	105.22	134.16	166.69	17.22	9.77	22.58	9.01	28.02	9.06	9.83	30.63	15.24
miR-1911-5p	109.72	57.66	77.49	115.74	121.96	287.91	22.96	19.54	38.71	36.03	32.33	33.98	17.2	19.14	20.96
miR-1912	102.86	76.01	57.28	210.43	60.98	242.45	36.35	17.76	58.07	34.23	51.72	43.04	30.71	65.08	45.73
miR-1913	58.29	49.8	37.06	136.78	146.35	257.61	26.79	17.76	54.84	28.83	28.02	18.12	22.11	30.63	34.3
miR-1914-5p	65.15	47.18	43.8	147.3	195.14	318.22	42.1	19.54	54.84	34.23	47.41	38.51	40.53	38.28	41.92
miR-1915-3p	68.57	115.32	124.67	84.17	182.94	227.3	36.35	20.43	35.49	21.62	34.48	20.39	12.28	44.02	32.39
miR-192-5p	240.01	264.72	256.07	4082.38	2658.78	2454.84	202.82	145.65	200.01	160.35	174.57	233.33	51.59	109.1	116.23
miR-193a-3p	147.43	131.05	117.93	210.43	219.53	348.53	26.79	35.52	45.16	43.24	53.88	38.51	35.62	53.59	45.73
miR-193a-5p	78.86	68.15	77.49	326.17	512.24	469.75	47.84	30.2	74.2	59.46	53.88	49.84	41.76	55.51	41.92
miR-193b-3p	144.01	199.19	161.73	494.52	561.03	621.29	151.16	112.79	151.62	122.51	107.76	101.94	292.33	223.95	188.63
miR-194-5p	205.72	356.45	394.21	15393.1	15281.87	10364.87	769.19	970.7	741.99	1151.27	581.9	903.85	144.94	82.31	131.47
miR-195-5p	277.72	581.86	525.62	505.04	414.67	424.29	86.1	70.16	106.46	115.31	84.05	108.73	31.94	42.11	49.54
miR-196a-5p	58.29	41.94	57.28	147.3	121.96	318.22	30.61	16.87	61.29	12.61	28.02	45.31	30.71	32.54	43.82
miR-196b-5p	137.15	78.63	67.39	294.6	341.49	484.91	112.89	107.46	151.62	59.46	127.16	95.14	155.99	137.81	200.06
miR-197-3p	1522.34	1999.81	1418.49	652.34	195.14	378.83	70.8	193.61	96.78	259.44	137.93	122.33	39.31	76.56	57.16
miR-1972	68.57	47.18	64.02	168.35	158.55	242.45	26.79	12.43	70.97	21.62	45.26	36.24	27.02	32.54	36.2
miR-1973	96	86.49	80.86	199.91	158.55	272.76	42.1	20.43	64.52	18.02	49.57	29.45	22.11	45.94	36.2
miR-1976	68.57	31.45	26.95	105.22	73.18	121.23	11.48	7.1	16.13	14.41	15.09	22.65	18.42	15.31	13.34
miR-198	89.15	57.66	37.06	315.65	195.14	439.45	53.58	7.99	61.29	28.83	58.19	45.31	18.42	28.71	40.01
miR-199a-3p	209.15	167.74	171.84	3787.77	7232.36	6364.39	3486.24	1594.16	3729.29	1542.23	1698.29	2011.59	5464.62	3638.66	5092.99
miR-199a-5p	140.58	125.81	175.21	1978.06	2183.12	1212.27	572.11	619.01	580.69	342.32	377.16	414.55	899.1	1175.24	1248
miR-199b-5p	54.86	76.01	90.97	305.13	243.92	303.07	346.33	440.5	506.49	165.75	288.8	269.57	782.42	1198.21	891.7
miR-19a-3p	130.29	159.88	205.53	820.68	963.5	484.91	183.69	78.15	145.17	120.71	127.16	117.8	165.82	107.19	146.71
miR-19b-3p	353.16	479.64	488.56	2925	2097.75	1530.49	340.59	268.21	270.99	338.72	228.45	274.1	480.26	357.93	409.65
miR-200a-3p	89.15	49.8	90.97	831.21	378.08	287.91	21.05	48.85	87.1	37.84	40.95	58.9	23.34	36.37	32.39
miR-200b-3p	96	60.28	40.43	505.04	902.52	909.2	49.75	33.75	93.55	64.86	71.12	67.96	30.71	34.45	30.49
miR-200c-3p	178.29	123.19	158.36	378.78	414.67	515.21	1762.25	2610.16	1616.24	1437.74	1040.96	1191.55	3893.65	3315.18	3591.58
miR-202-3p	58.29	34.07	47.17	52.61	97.57	242.45	17.22	12.43	41.94	16.22	17.24	13.59	12.28	22.97	3.81
miR-203	72	83.87	67.39	168.35	195.14	393.99	65.06	70.16	103.23	50.45	49.57	61.16	124.06	166.52	118.13
miR-204-5p	6919.11	13600.27	14360.16	441.91	365.89	424.29	895.48	986.69	812.96	1971.03	1674.59	1936.83	122.83	99.53	133.37
miR-205-5p	82.29	49.8	60.65	220.95	170.75	242.45	285.1	748.68	341.96	277.46	155.17	246.92	825.41	1372.39	788.81
miR-2052	68.57	31.45	23.59	252.52	219.53	272.76	42.1	7.1	54.84	19.82	60.35	61.16	23.34	32.54	22.86
miR-2053	126.86	96.98	77.49	210.43	207.34	348.53	40.18	31.08	74.2	37.84	58.19	58.9	38.08	72.73	38.11
miR-2054	96	89.11	57.28	199.91	146.35	181.84	17.22	15.1	45.16	37.84	43.1	36.24	45.45	53.59	49.54
miR-206	411.44	325	390.84	147.3	109.77	257.61	42.1	33.75	58.07	50.45	86.21	72.49	11.05	34.45	20.96
miR-208a	75.43	76.01	77.49	115.74	73.18	257.61	22.96	15.1	25.81	23.42	40.95	31.71	13.51	26.8	7.62
miR-208b	51.43	39.31	40.43	199.91	109.77	227.3	28.7	17.76	51.62	37.84	34.48	29.45	34.39	57.42	32.39
miR-20a-5p	185.15	209.68	232.48	1073.2	2207.52	1060.73	294.67	179.4	248.4	245.03	224.14	244.65	391.82	158.87	369.64
miR-21-5p	3.43	2.62	3.37	2672.49	10135.06	4576.3	2242.52	834.82	1496.88	1108.03	1825.45	1422.61	3886.28	2224.16	3700.18
miR-210	99.43	49.8	60.65	199.91	146.35	166.69	24.87	27.53	58.07	23.42	58.19	38.51	42.99	51.68	49.54
miR-211-5p	48	57.66	47.17	199.91	134.16	212.15	34.44	13.32	41.94	21.62	40.95	15.86	25.79	61.25	28.58
miR-2110	116.58	86.49	77.49	252.52	231.73	287.91	26.79	28.42	61.29	43.24	58.19	45.31	47.9	42.11	53.35
miR-2113	85.72	60.28	77.49	136.78	146.35	136.38	11.48	17.76	25.81	7.21	40.95	13.59	7.37	38.28	20.96
miR-2114-5p	58.29	44.56	16.85	210.43	134.16	272.76	19.13	9.77	48.39	27.03	30.17	20.39	30.71	45.94	47.63
miR-2115-5p	72	62.9	60.65	105.22	73.18	45.46	21.05	15.1	32.26	7.21	19.4	15.86	19.65	26.8	24.77
miR-2116-5p	61.72	52.42	67.39	168.35	158.55	242.45	30.61	23.98	61.29	27.03	53.88	38.51	34.39	22.97	32.39
miR-2117	123.43	73.39	87.6	305.13	268.32	287.91	42.1	23.98	74.2	50.45	60.35	61.16	51.59	65.08	66.69
miR-212-3p	113.15	68.15	70.76	220.95	231.73	409.14	45.92	22.2	103.23	43.24	73.28	61.16	31.94	51.68	45.73
miR-214-3p	89.15	55.04	33.69	420.86	280.51	303.07	49.75	37.3	80.65	50.45	62.5	47.57	66.33	55.51	49.54
miR-215	85.72	62.9	37.06	284.08	207.34	318.22	44.01	16.87	58.07	19.82	64.66	33.98	15.97	26.8	34.3
miR-216a	99.43	81.25	60.65	263.04	195.14	287.91	45.92	17.76	51.62	28.83	71.12	47.57	24.57	74.65	53.35
miR-216b	147.43	117.94	111.19	368.26	329.3	378.83	53.58	31.97	41.94	55.85	53.88	36.24	20.88	40.2	36.2
miR-217	48	47.18	23.59	147.3	231.73	363.68	34.44	9.77	25.81	16.22	49.57	43.04	17.2	32.54	53.35
miR-218-5p	4004.72	3855.46	3894.96	410.34	280.51	378.83	658.21	439.61	674.24	1068.39	1415.96	1318.4	212.49	195.24	238.17
miR-219-1-3p	75.43	73.39	33.69	126.26	97.57	257.61	17.22	15.99	67.75	27.03	49.57	33.98	31.94	28.71	26.67
miR-219-2-3p	2732.67	3598.61	4097.13	178.87	146.35	272.76	365.46	361.46	529.07	697.25	1213.38	1019.38	9.83	34.45	28.58
miR-219-5p	881.18	1483.47	1148.95	105.22	170.75	212.15	72.71	90.59	132.27	163.95	237.07	201.61	40.53	19.14	40.01
miR-22-3p	877.75	647.38	690.72	3335.35	3854.01	2985.2	621.86	356.13	525.84	556.72	536.64	471.18	1100.54	1014.46	693.55
miR-221-3p	301.73	726.01	774.95	168.35	243.92	378.83	288.93	303.73	241.95	268.45	183.19	217.47	491.31	218.2	529.69
miR-222-3p	706.31	1286.9	1394.91	557.64	439.06	500.06	457.31	648.32	541.97	349.53	433.19	455.33	892.96	779.03	1091.76
miR-223-3p	1131.47	943.55	727.78	4661.07	3536.91	2742.75	673.52	905.87	803.28	592.75	584.06	659.2	1570.97	1925.56	1232.76
miR-224-5p	54.86	65.52	74.13	136.78	158.55	272.76	19.13	15.99	51.62	25.22	17.24	27.18	28.25	32.54	36.2
miR-2276	82.29	65.52	77.49	210.43	158.55	393.99	19.13	18.65	45.16	28.83	49.57	36.24	15.97	34.45	40.01
miR-2277-3p	78.86	49.8	60.65	273.56	231.73	363.68	65.06	11.55	70.97	34.23	90.52	52.1	19.65	45.94	60.97
miR-2277-5p	30.86	26.21	23.59	84.17	48.78	136.38	9.57	7.99	29.03	9.01	8.62	24.92	12.28	30.63	9.53
miR-2278	37.72	55.04	57.28	84.17	195.14	196.99	21.05	11.55	41.94	27.03	36.64	29.45	28.25	59.34	30.49
miR-23a-3p	3781.85	3635.3	3301.96	7017.9	7756.8	5076.36	13235.07	9451.27	14765.53	5450.07	7431.11	8673.83	19029.77	28441.24	26048.01
miR-23b-3p	4937.33	6059.71	4976.53	6702.26	6073.72	4606.61	1993.78	1547.98	1658.18	1531.42	1234.93	1773.73	2470.07	2961.07	2631.28
miR-23c	96	44.56	77.49	126.26	195.14	196.99	30.61	19.54	51.62	18.02	45.26	31.71	19.65	38.28	45.73
miR-24-3p	377.16	788.92	694.09	1399.37	1109.86	636.44	1567.08	833.05	754.89	949.48	385.78	600.3	2820.13	1033.6	1867.24
miR-25-3p	1443.48	1294.76	1485.88	4282.29	2244.11	2651.83	952.88	969.82	848.45	1778.25	603.45	772.47	2565.88	947.47	922.19
miR-2682-5p	120	104.84	90.97	294.6	134.16	212.15	26.79	27.53	35.49	28.83	32.33	33.98	17.2	40.2	32.39
miR-26a-5p	7769.43	10313.56	11732.06	2493.62	3244.2	1257.73	380.77	944.06	551.65	735.08	2077.61	856.28	440.95	1305.4	847.88
miR-26b-5p	5009.33	5831.68	6529.79	3861.43	3524.71	2348.76	954.79	2328.62	1332.35	1210.73	1487.08	1121.32	2021.75	4402.37	2482.67
miR-27a-3p	78.86	81.25	74.13	199.91	231.73	227.3	82.28	113.68	93.55	86.48	49.57	79.29	149.85	227.77	150.52
miR-27b-3p	2098.36	4104.46	4231.9	6365.57	6403.02	4667.22	1077.25	1597.71	1083.95	1354.86	846.99	1105.47	1537.81	1328.37	1813.89
miR-28-3p	120	136.29	175.21	368.26	268.32	515.21	74.62	47.07	90.33	39.64	94.83	47.57	56.5	34.45	95.27
miR-28-5p	246.87	178.23	181.94	610.25	1158.64	1045.58	126.29	121.67	245.18	82.88	183.19	163.1	203.89	310.08	243.88
miR-296-3p	34.29	13.1	20.22	84.17	97.57	106.07	13.39	4.44	22.58	12.61	25.86	11.33	7.37	21.05	24.77
miR-296-5p	123.43	175.61	131.4	136.78	158.55	181.84	42.1	64.83	41.94	68.46	23.71	49.84	47.9	30.63	30.49
miR-297	521.16	385.28	572.79	431.39	329.3	636.44	32.53	155.42	64.52	37.84	58.19	97.41	28.25	126.33	60.97
miR-298	75.43	44.56	43.8	63.13	73.18	121.23	15.31	10.66	38.71	9.01	19.4	24.92	7.37	22.97	11.43
miR-299-3p	185.15	159.88	185.31	105.22	170.75	272.76	38.27	25.76	58.07	54.05	64.66	40.78	25.79	55.51	38.11
miR-299-5p	569.16	878.03	761.47	231.48	121.96	196.99	166.47	166.08	183.88	174.76	155.17	188.02	168.27	135.9	175.29
miR-29a-3p	1014.89	1336.7	1647.61	820.68	1280.6	1515.33	1827.31	281.53	890.38	1308.02	784.49	713.57	3408.48	392.39	716.41
miR-29b-3p	85415.73	61792.23	60708.89	9700.91	5561.48	4894.52	3579.99	8419.28	4842.27	5810.4	7062.58	6836.67	5823.28	18792.39	6643.95
miR-29c-3p	2088.08	2605.25	2250.72	789.12	682.99	742.51	373.12	317.94	332.28	448.62	478.45	444	335.32	298.6	280.09
miR-300	75.43	44.56	30.32	189.39	109.77	106.07	30.61	19.54	64.52	37.84	49.57	22.65	23.34	55.51	32.39
miR-301a-3p	315.44	359.07	330.2	284.08	243.92	409.14	86.1	84.37	145.17	131.52	114.23	124.59	79.84	114.84	76.21
miR-301b	82.29	47.18	53.91	220.95	146.35	378.83	24.87	23.09	67.75	39.64	60.35	43.04	27.02	59.34	41.92
miR-302a-3p	188.58	146.77	94.34	315.65	280.51	287.91	91.84	39.96	112.91	43.24	92.67	67.96	83.52	101.45	87.65
miR-302b-3p	161.15	117.94	84.23	305.13	231.73	484.91	84.19	27.53	116.14	34.23	81.9	97.41	28.25	65.08	81.93
miR-302c-3p	58.29	31.45	13.48	168.35	121.96	212.15	32.53	7.99	25.81	14.41	38.79	38.51	9.83	26.8	34.3
miR-302d-3p	548.59	325	276.29	1378.33	1048.88	1727.48	277.44	99.47	296.79	230.61	314.66	222	155.99	220.12	215.3
miR-302e	85.72	39.31	74.13	347.21	256.12	454.6	86.1	15.1	70.97	12.61	64.66	56.63	17.2	68.91	81.93
miR-302f	72	89.11	40.43	294.6	292.71	363.68	66.97	15.1	48.39	34.23	40.95	36.24	18.42	49.77	59.07
miR-30a-5p	1584.06	3006.26	3574.88	2777.7	2927.09	1500.18	1523.08	1576.4	1203.31	944.08	1056.05	1211.94	2511.84	2069.12	2888.51
miR-30b-5p	2060.65	3341.75	3264.9	2367.36	2829.52	1288.03	566.37	1636.79	677.47	758.51	933.2	654.67	991.22	2243.3	2128.27
miR-30c-5p	202.29	469.16	448.12	399.82	695.18	454.6	133.94	129.66	103.23	160.35	122.85	124.59	184.24	86.13	213.4
miR-30d-5p	1248.05	1913.32	2260.83	2462.05	2634.38	2091.16	2219.56	1463.61	1690.44	1135.06	1021.56	1304.81	3080.53	2231.81	3332.45
miR-30e-5p	726.88	1462.51	1775.65	1693.98	1524.53	1181.96	283.18	344.59	277.44	345.92	329.74	346.59	377.08	382.82	392.5
miR-31-5p	92.57	102.22	104.45	263.04	170.75	318.22	49.75	29.31	58.07	45.04	45.26	63.43	33.16	55.51	49.54
miR-3123	61.72	41.94	64.02	147.3	146.35	257.61	26.79	17.76	58.07	19.82	60.35	31.71	19.65	40.2	38.11
miR-3127-5p	72	52.42	70.76	168.35	121.96	106.07	22.96	23.09	35.49	10.81	43.1	27.18	28.25	68.91	30.49
miR-3131	51.43	36.69	30.32	210.43	109.77	106.07	34.44	21.31	64.52	28.83	53.88	29.45	31.94	36.37	24.77
miR-3136-5p	116.58	49.8	33.69	399.82	195.14	333.37	51.66	10.66	64.52	28.83	49.57	45.31	19.65	47.85	40.01
miR-3141	68.57	52.42	37.06	199.91	146.35	348.53	30.61	13.32	64.52	21.62	53.88	38.51	18.42	28.71	34.3
miR-3144-5p	68.57	47.18	43.8	147.3	97.57	196.99	11.48	13.32	32.26	14.41	32.33	15.86	6.14	19.14	30.49
miR-3147	65.15	65.52	67.39	178.87	243.92	166.69	19.13	31.08	67.75	43.24	47.41	47.57	57.73	53.59	51.44
miR-3151	99.43	81.25	107.82	73.65	195.14	136.38	24.87	16.87	48.39	30.63	45.26	47.57	12.28	26.8	34.3
miR-3154	116.58	136.29	107.82	168.35	158.55	227.3	44.01	29.31	48.39	25.22	34.48	31.71	8.6	47.85	11.43
miR-3161	58.29	44.56	57.28	126.26	85.37	196.99	19.13	10.66	25.81	12.61	25.86	36.24	3.68	24.88	32.39
miR-3164	48	28.83	26.95	115.74	134.16	166.69	15.31	8.88	45.16	28.83	30.17	24.92	13.51	40.2	41.92
miR-3168	78.86	81.25	70.76	210.43	402.48	409.14	68.88	23.98	74.2	28.83	60.35	43.04	17.2	53.59	51.44
miR-3175	130.29	52.42	84.23	357.73	219.53	484.91	70.8	16.87	83.88	36.03	73.28	58.9	24.57	44.02	57.16
miR-3178	72	36.69	60.65	157.82	182.94	151.53	26.79	11.55	32.26	25.22	21.55	31.71	17.2	28.71	19.05
miR-3180	58.29	41.94	30.32	220.95	134.16	272.76	32.53	26.64	54.84	39.64	47.41	49.84	34.39	28.71	34.3
miR-3180-3p	92.57	68.15	60.65	136.78	134.16	257.61	26.79	24.87	45.16	27.03	49.57	31.71	40.53	61.25	41.92
miR-3180-5p	92.57	65.52	70.76	105.22	158.55	121.23	17.22	11.55	38.71	16.22	47.41	18.12	25.79	26.8	17.15
miR-3182	140.58	86.49	87.6	462.95	329.3	590.98	86.1	21.31	83.88	46.84	77.59	43.04	29.48	59.34	68.59
miR-3184-5p	99.43	52.42	64.02	199.91	109.77	303.07	38.27	19.54	61.29	23.42	45.26	27.18	30.71	44.02	24.77
miR-3185	106.29	60.28	94.34	315.65	329.3	500.06	40.18	28.42	93.55	52.25	58.19	47.57	51.59	78.48	66.69
miR-3187-3p	92.57	78.63	37.06	199.91	195.14	348.53	68.88	13.32	48.39	27.03	73.28	52.1	18.42	57.42	66.69
miR-3190-5p	61.72	34.07	33.69	147.3	268.32	272.76	38.27	12.43	80.65	21.62	56.04	33.98	23.34	19.14	64.78
miR-3192	58.29	41.94	40.43	126.26	121.96	181.84	19.13	15.1	35.49	10.81	12.93	33.98	4.91	21.05	19.05
miR-3195	116.58	141.53	141.51	63.13	121.96	136.38	5.74	23.09	22.58	27.03	32.33	29.45	13.51	24.88	24.77
miR-3196	130.29	41.94	40.43	126.26	195.14	318.22	32.53	17.76	58.07	30.63	60.35	54.37	36.85	36.37	55.26
miR-32-5p	246.87	275.2	229.12	431.39	475.65	439.45	109.06	82.59	93.55	90.08	127.16	104.2	125.28	264.14	167.67
miR-3200-3p	116.58	120.57	97.71	147.3	158.55	121.23	21.05	16.87	58.07	55.85	64.66	29.45	29.48	49.77	38.11
miR-320a	154.29	107.46	117.93	347.21	243.92	590.98	74.62	22.2	48.39	37.84	103.45	49.84	36.85	36.37	64.78
miR-320b	75.43	62.9	87.6	136.78	195.14	242.45	22.96	22.2	48.39	25.22	40.95	29.45	19.65	38.28	19.05
miR-320c	61.72	57.66	26.95	115.74	121.96	196.99	9.57	12.43	35.49	9.01	30.17	20.39	25.79	40.2	28.58
miR-320d	78.86	83.87	84.23	84.17	121.96	166.69	19.13	15.1	19.36	14.41	34.48	27.18	9.83	40.2	30.49
miR-320e	504.02	471.78	636.81	231.48	109.77	318.22	49.75	79.04	64.52	97.29	81.9	74.75	71.24	80.39	55.26
miR-323a-3p	2821.82	2780.86	3022.3	178.87	60.98	363.68	149.25	198.94	167.75	223.41	299.57	246.92	77.38	202.89	83.84
miR-323a-5p	109.72	52.42	57.28	263.04	158.55	136.38	26.79	14.21	35.49	23.42	60.35	31.71	9.83	26.8	17.15
miR-323b-3p	58.29	44.56	37.06	189.39	134.16	212.15	38.27	15.99	9.68	19.82	25.86	22.65	19.65	28.71	28.58
miR-323b-5p	34.29	47.18	23.59	157.82	60.98	166.69	21.05	6.22	25.81	23.42	21.55	22.65	14.74	26.8	11.43
miR-324-3p	48	41.94	74.13	52.61	121.96	90.92	15.31	8.88	35.49	10.81	21.55	6.8	12.28	11.48	17.15
miR-324-5p	510.88	1121.78	1273.61	452.43	329.3	424.29	327.19	399.65	248.4	558.52	170.26	242.39	603.09	235.43	297.23
miR-325	144.01	120.57	154.99	147.3	85.37	363.68	3.83	59.5	25.81	9.01	34.48	27.18	13.51	30.63	13.34
miR-326	216.01	138.91	138.14	242	158.55	242.45	17.22	32.86	58.07	32.43	49.57	58.9	22.11	49.77	36.2
miR-328	898.32	398.39	549.2	252.52	73.18	257.61	36.35	37.3	58.07	106.3	66.81	47.57	19.65	34.45	26.67
miR-329	192.01	275.2	252.7	199.91	158.55	212.15	88.02	53.29	138.72	120.71	64.66	58.9	149.85	68.91	57.16
miR-330-3p	147.43	178.23	205.53	263.04	304.91	363.68	82.28	53.29	119.36	156.75	84.05	92.88	55.27	38.28	66.69
miR-330-5p	137.15	141.53	134.77	115.74	170.75	257.61	38.27	21.31	51.62	46.84	66.81	40.78	39.31	40.2	72.4
miR-331-3p	565.74	1226.62	1748.69	526.08	426.87	606.13	107.15	222.92	141.95	396.37	129.31	203.88	165.82	99.53	127.66
miR-331-5p	41.14	31.45	23.59	220.95	134.16	212.15	49.75	12.43	41.94	30.63	56.04	29.45	23.34	51.68	38.11
miR-335-5p	96	73.39	90.97	294.6	317.1	454.6	179.86	95.92	151.62	99.09	155.17	108.73	267.77	153.13	270.56
miR-337-3p	181.72	141.53	154.99	368.26	268.32	712.21	229.61	293.08	216.14	218	202.59	126.86	787.33	254.57	323.91
miR-337-5p	154.29	222.78	202.16	294.6	243.92	287.91	135.85	227.36	103.23	111.7	105.6	92.88	243.2	375.16	230.55
miR-338-3p	12617.61	10989.77	9936.2	368.26	500.05	424.29	757.71	750.45	1148.47	1165.68	2377.18	2308.34	27.02	74.65	72.4
miR-338-5p	44.57	39.31	43.8	136.78	158.55	303.07	40.18	19.54	64.52	18.02	47.41	29.45	20.88	32.54	36.2
miR-339-3p	65.15	60.28	57.28	326.17	231.73	242.45	57.4	17.76	45.16	34.23	51.72	49.84	12.28	36.37	36.2
miR-339-5p	41.14	23.59	30.32	115.74	85.37	257.61	13.39	15.99	19.36	25.22	28.02	18.12	8.6	26.8	22.86
miR-33a-5p	264.01	338.11	427.91	294.6	268.32	500.06	68.88	39.08	90.33	63.06	92.67	79.29	34.39	51.68	53.35
miR-33b-5p	85.72	41.94	74.13	126.26	109.77	121.23	19.13	19.54	38.71	12.61	38.79	20.39	15.97	32.54	19.05
miR-340-5p	3833.28	3509.49	3662.48	852.25	841.54	590.98	141.59	204.27	164.53	203.59	480.61	323.94	82.29	245	121.94
miR-342-3p	8900.9	13340.79	13322.4	1820.24	1146.45	1045.58	671.61	1197.17	658.11	1439.54	1405.19	1461.12	395.51	499.57	407.74
miR-342-5p	85.72	44.56	43.8	168.35	195.14	181.84	36.35	13.32	32.26	39.64	40.95	24.92	30.71	26.8	19.05
miR-345-5p	113.15	96.98	104.45	126.26	134.16	227.3	21.05	30.2	51.62	14.41	25.86	20.39	22.11	34.45	17.15
miR-346	116.58	96.98	90.97	242	207.34	136.38	32.53	16.87	35.49	36.03	45.26	27.18	15.97	24.88	24.77
miR-34a-5p	565.74	927.83	1004.07	925.9	1414.76	878.89	260.22	197.16	300.02	367.54	275.87	308.08	246.88	197.15	302.95
miR-34b-3p	68.57	70.77	43.8	252.52	109.77	287.91	34.44	17.76	51.62	37.84	36.64	36.24	36.85	44.02	45.73
miR-34c-3p	92.57	47.18	37.06	126.26	146.35	348.53	44.01	14.21	58.07	27.03	66.81	54.37	22.11	45.94	38.11
miR-34c-5p	209.15	238.51	239.22	157.82	146.35	318.22	103.32	87.92	119.36	84.68	118.54	115.53	105.63	176.09	171.48
miR-3605-5p	75.43	47.18	33.69	199.91	243.92	515.21	53.58	15.99	87.1	21.62	86.21	40.78	28.25	40.2	38.11
miR-361-3p	1152.04	975	1293.83	694.43	597.62	909.2	126.29	202.49	161.3	185.57	273.71	285.43	114.23	153.13	120.04
miR-361-5p	1114.33	1887.11	2068.78	483.99	622.01	409.14	296.58	269.99	254.86	295.47	383.62	321.67	265.31	254.57	306.76
miR-3614-5p	72	55.04	47.17	168.35	146.35	227.3	45.92	16.87	61.29	21.62	34.48	38.51	19.65	53.59	68.59
miR-362-3p	174.86	214.92	151.62	389.3	219.53	318.22	66.97	93.25	70.97	57.65	43.1	58.9	106.86	72.73	97.17
miR-362-5p	205.72	233.27	198.79	157.82	219.53	227.3	59.32	60.39	70.97	55.85	99.14	95.14	62.64	124.41	116.23
miR-363-3p	240.01	112.7	3.37	10.52	24.39	15.15	93.76	1	61.29	72.07	81.9	63.43	136.34	128.24	146.71
miR-365a-3p	92.57	76.01	77.49	294.6	439.06	500.06	72.71	44.41	74.2	41.44	66.81	70.22	85.98	89.96	83.84
miR-367-3p	99.43	47.18	43.8	305.13	170.75	409.14	57.4	13.32	77.42	34.23	79.74	52.1	23.34	34.45	59.07
miR-3676-3p	65.15	41.94	77.49	178.87	219.53	212.15	32.53	18.65	35.49	16.22	47.41	33.98	14.74	26.8	45.73
miR-369-3p	54.86	23.59	20.22	94.69	85.37	257.61	38.27	11.55	41.94	21.62	45.26	18.12	27.02	34.45	13.34
miR-369-5p	68.57	41.94	23.59	178.87	146.35	378.83	26.79	15.1	35.49	16.22	43.1	24.92	9.83	24.88	38.11
miR-3690	92.57	112.7	74.13	220.95	304.91	363.68	61.23	33.75	70.97	39.64	81.9	52.1	44.22	84.22	81.93
miR-370	106.29	117.94	148.25	126.26	121.96	151.53	47.84	22.2	45.16	19.82	34.48	33.98	13.51	28.71	47.63
miR-371a-3p	366.87	280.44	448.12	494.52	146.35	439.45	42.1	122.56	74.2	37.84	68.97	90.61	46.67	84.22	64.78
miR-371a-5p	82.29	52.42	84.23	42.09	97.57	181.84	9.57	14.21	16.13	16.22	36.64	11.33	20.88	21.05	20.96
miR-371b-3p	58.29	55.04	33.69	94.69	134.16	151.53	11.48	20.43	29.03	23.42	23.71	20.39	9.83	32.54	13.34
miR-371b-5p	75.43	60.28	47.17	63.13	170.75	227.3	30.61	15.1	48.39	16.22	38.79	24.92	17.2	45.94	32.39
miR-372	99.43	47.18	50.54	84.17	146.35	121.23	80.36	37.3	80.65	72.07	84.05	65.69	249.34	80.39	74.31
miR-373-3p	54.86	52.42	53.91	126.26	146.35	196.99	36.35	25.76	32.26	27.03	36.64	33.98	85.98	53.59	68.59
miR-374a-5p	5828.79	5873.62	5994.07	4608.46	4183.31	3167.04	660.13	1349.04	1064.59	756.7	1325.45	1264.04	959.29	2802.21	1629.07
miR-374b-5p	661.74	1323.59	1442.08	515.56	585.42	515.21	202.82	206.93	141.95	248.63	245.69	165.37	170.73	124.41	232.45
miR-374c-5p	44.57	47.18	40.43	94.69	97.57	257.61	9.57	10.66	38.71	16.22	17.24	15.86	9.83	24.88	22.86
miR-375	75.43	49.8	50.54	252.52	402.48	393.99	47.84	15.1	87.1	43.24	53.88	49.84	35.62	70.82	40.01
miR-376a-3p	764.6	1153.23	1044.5	505.04	695.18	439.45	690.74	545.3	577.46	481.05	525.87	498.37	1042.81	935.98	1190.84
miR-376b	96	107.46	94.34	136.78	231.73	348.53	45.92	58.62	80.65	52.25	73.28	63.43	70.01	93.79	74.31
