Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-1271-5p	16	14	14	15	15	14	18	14	16	19	28	16	19	15	15
miR-1272	28	25	21	19	21	18	24	24	18	26	31	12	23	19	19
miR-1273a	23	30	19	27	37	24	15	33	25	38	30	28	31	13	16
miR-1273c	5	6	11	13	8	4	11	17	24	29	31	28	5	11	9
miR-1273d	20	24	26	14	8	17	14	17	12	11	22	7	22	15	19
miR-1273e	6	5	6	4	4	5	9	9	9	10	10	9	7	7	5
miR-1273f	13	10	13	5	9	10	6	8	21	11	11	14	11	10	10
miR-1273g-5p	6	12	12	15	12	11	10	12	7	10	9	9	16	8	12
miR-1275	20	24	19	24	18	26	14	31	25	26	31	20	21	21	16
miR-1276	23	26	15	21	28	23	18	24	19	16	23	21	23	20	12
miR-1277-3p	17	18	22	17	18	20	28	24	26	26	13	20	18	23	18
miR-1278	8	13	14	10	12	8	12	20	28	9	17	13	17	12	9
miR-1279	21	31	14	19	31	12	15	24	19	24	22	13	21	22	13
miR-128-3p	100	22	19	136	22	196	21	17	367	160	694	544	176	55	17
miR-1280	11	9	20	11	15	6	17	27	16	18	19	11	10	10	11
miR-1281	33	32	23	23	37	24	34	29	32	28	35	21	24	30	21
miR-1282	16	13	16	13	13	13	14	20	21	16	19	20	16	8	10
miR-1283	323	359	1	1	997	1	1	1	1	1	1	1	84	1	1
miR-1284	19	26	25	15	18	12	18	18	21	34	19	24	26	9	9
miR-1285-3p	1	5	11	5	1	13	10	1	29	28	32	23	15	9	8
miR-1286	58	37	43	25	21	28	27	37	46	28	28	26	58	38	22
miR-1287-5p	4	12	14	6	13	18	16	21	56	23	60	45	19	14	18
miR-1288-3p	24	16	16	15	17	15	18	26	22	11	15	10	26	18	12
miR-1289	9	9	14	10	10	10	10	14	10	9	8	7	8	12	8
miR-129-2-3p	168	22	33	251	10	342	18	30	683	271	1722	1196	288	83	19
miR-129-5p	42	16	14	56	16	76	11	9	99	71	230	196	62	29	12
miR-1290	31	30	17	15	16	15	18	24	28	34	28	23	33	12	22
miR-1291	19	13	17	17	19	10	12	19	16	22	27	17	13	7	6
miR-1292-5p	9	8	19	10	5	6	10	15	20	20	15	12	6	4	11
miR-1293	13	19	15	21	17	17	20	27	28	23	25	20	25	15	15
miR-1294	15	17	20	14	20	14	14	20	16	21	14	17	13	23	21
miR-1295a	10	11	16	9	7	16	14	15	19	21	30	26	10	14	19
miR-1296-5p	4	9	13	7	4	8	9	12	14	20	24	15	6	3	13
miR-1297	15	15	11	18	8	10	19	15	34	17	27	18	15	18	8
miR-1298-5p	18	22	18	15	29	19	18	27	28	21	19	13	20	22	10
miR-1299	12	11	12	11	15	7	16	16	17	9	17	15	17	18	11
miR-1301-3p	20	20	19	18	16	22	26	16	29	16	37	25	20	18	10
miR-1302	8	14	10	9	20	6	9	16	25	24	15	11	9	13	8
miR-1303	5	5	4	5	6	6	8	5	11	8	7	8	9	8	6
miR-1304-5p	8	12	15	11	14	8	16	25	17	19	24	16	15	14	7
miR-1305	27	31	24	17	18	17	27	18	29	26	23	18	39	20	16
miR-1306-3p	11	12	16	13	12	13	28	10	19	27	23	20	18	11	17
miR-1307-3p	12	13	17	14	16	7	18	18	21	20	32	30	18	11	14
miR-130a-3p	420	706	36	235	869	250	77	795	218	559	277	210	171	215	69
miR-130b-3p	25	32	15	31	54	31	23	30	23	29	17	15	29	13	31
miR-132-3p	147	46	29	335	94	700	52	110	3057	1037	3171	2921	285	120	38
miR-1321	38	29	25	14	29	27	31	37	23	24	30	15	26	19	21
miR-1322	16	15	19	12	9	17	25	13	36	14	33	25	19	18	15
miR-1323	3521	7737	30	1587	13094	2150	44	4598	43	7563	39	29	1806	1712	34
miR-1324	33	19	23	15	8	12	12	19	14	24	27	7	27	17	18
miR-133a-3p	19	17	13	16	25	20	7	17	33	34	57	48	30	15	18
miR-133b	23	34	17	22	31	35	14	24	31	30	26	25	32	16	15
miR-134-5p	23	17	14	15	37	13	12	29	18	26	19	8	28	15	13
miR-135a-5p	143	44	15	130	65	186	16	22	104	77	178	164	147	70	10
miR-135b-5p	703	712	35	668	1796	1098	32	338	615	809	792	638	571	419	26
miR-136-5p	214	430	17	180	517	172	32	513	319	484	578	540	268	138	18
miR-137	109	252	19	59	399	92	15	259	54	319	70	75	41	61	14
miR-138-5p	13	12	15	10	5	11	13	12	21	21	26	21	17	19	11
miR-139-3p	36	30	23	32	15	41	25	16	44	29	54	62	38	22	16
miR-139-5p	13	11	11	17	13	17	16	21	78	30	72	53	17	22	9
miR-140-3p	21	26	14	28	45	29	18	32	39	38	46	56	28	15	24
miR-140-5p	117	118	41	89	144	127	53	98	174	233	351	333	98	60	39
miR-141-3p	156	337	19	98	528	127	21	342	15	402	23	15	93	96	11
miR-142-3p	1016	1859	470	660	2749	828	653	1152	347	2337	674	570	659	548	804
miR-142-5p	41	28	17	13	14	15	16	15	39	23	24	10	38	26	17
miR-143-3p	727	1963	40	432	2907	731	141	2842	98	2156	85	1	562	431	157
miR-144-3p	753	1072	43	301	1614	330	35	495	33	423	17	1	272	338	73
miR-145-5p	471	899	147	336	1616	576	287	664	274	1343	638	525	332	227	248
miR-1468-5p	10	20	8	14	9	8	14	19	25	16	14	18	16	15	10
miR-1469	7	6	9	8	9	9	9	10	14	12	12	14	12	8	12
miR-146a-5p	34	35	27	21	62	26	22	30	33	40	37	26	26	21	28
miR-146b-3p	8	11	6	12	15	6	13	19	16	11	22	13	12	8	11
miR-146b-5p	15	23	16	11	18	24	20	14	15	17	14	17	24	10	24
miR-1470	19	23	21	8	28	20	22	26	22	23	23	15	17	21	9
miR-1471	17	32	8	11	18	18	14	27	26	26	22	7	31	18	22
miR-147a	7	7	13	8	9	11	12	10	19	9	13	9	14	8	10
miR-147b	12	19	21	23	31	14	22	12	26	30	31	20	31	21	11
miR-148a-3p	574	370	845	491	569	568	1550	262	50	1256	71	61	475	324	1663
miR-148b-3p	570	733	175	538	1278	525	171	737	675	928	778	593	455	360	185
miR-149-5p	81	49	22	124	56	141	22	43	398	185	672	602	124	64	21
miR-150-5p	139	222	87	222	553	383	398	715	1497	923	1276	912	233	133	140
miR-151a-3p	58	63	28	60	73	70	44	46	71	108	218	209	84	43	63
miR-151a-5p	42	54	24	60	86	69	35	85	131	79	163	134	69	50	28
miR-151b	13	17	9	9	10	7	13	9	27	12	23	14	10	8	12
miR-152-3p	53	74	31	46	159	68	63	100	35	140	53	28	36	36	23
miR-153-3p	30	36	28	23	17	19	19	18	35	16	46	23	28	12	20
miR-1537-3p	10	11	10	11	7	12	11	15	16	23	16	13	18	8	9
miR-1538	14	13	12	11	8	6	18	14	27	14	27	27	19	14	10
miR-1539	22	26	26	16	25	18	21	25	24	23	25	17	27	17	26
miR-154-5p	103	114	15	51	215	89	10	80	60	117	104	105	72	58	22
miR-155-5p	34	1	7	14	38	36	1	1	1	1	1	1	38	18	21
miR-15a-5p	628	945	248	684	1816	916	668	1859	1905	2292	1978	1697	531	470	308
miR-15b-5p	560	851	93	386	1599	544	237	686	437	1181	734	504	229	286	140
miR-16-5p	669	670	104	280	2066	786	130	276	240	797	704	537	389	240	203
miR-181a-5p	2369	2501	100	3025	3541	2797	146	2917	9084	4354	11031	9717	3471	1572	128
miR-181b-5p	71	41	18	125	71	190	19	135	1524	321	1179	1027	131	46	9
miR-181c-5p	30	47	7	73	84	107	14	66	295	178	414	418	65	45	10
miR-182-5p	18	14	17	7	13	13	17	22	21	14	19	10	18	17	10
miR-1825	33	24	13	17	15	16	23	32	21	15	11	16	29	19	17
miR-1827	56	39	50	41	47	57	55	48	65	40	35	36	48	43	50
miR-183-5p	18	29	18	22	20	21	23	35	29	56	23	35	27	21	9
miR-184	10	13	10	9	12	13	12	9	14	10	13	10	12	8	6
miR-185-5p	34	56	20	38	80	57	36	59	83	148	154	158	38	24	30
miR-186-5p	27	29	13	13	53	18	8	15	21	35	25	35	24	13	11
miR-187-3p	7	18	16	9	11	11	14	16	17	18	29	28	18	20	12
miR-188-3p	20	18	32	34	19	21	28	30	47	40	52	37	39	24	20
miR-188-5p	11	56	59	50	31	24	49	83	206	231	206	217	43	36	49
miR-18a-5p	26	36	15	27	43	28	17	28	30	51	45	25	24	21	26
miR-18b-5p	10	12	10	11	17	13	15	20	20	14	1	8	13	19	8
miR-1908-5p	37	23	23	16	11	15	25	20	31	11	26	18	34	19	16
miR-1909-3p	25	17	22	18	30	14	24	29	30	28	29	27	24	18	15
miR-190a-5p	31	30	13	21	51	40	22	32	57	20	27	25	49	17	14
miR-190b	5	5	10	13	6	7	11	16	22	14	19	23	11	12	7
miR-191-5p	868	1123	287	979	2094	1090	530	1747	1944	1802	2061	1536	702	655	353
miR-1910-5p	9	8	11	4	8	5	10	16	15	11	25	18	13	7	11
miR-1911-5p	12	11	19	15	14	20	11	10	32	22	22	23	15	12	10
miR-1912	19	24	16	19	25	19	20	34	30	20	29	17	24	18	5
miR-1913	14	18	17	8	18	16	13	16	17	20	19	11	13	17	12
miR-1914-5p	22	22	21	17	33	19	14	20	19	22	18	13	22	17	16
miR-1915-3p	19	17	15	9	10	12	8	23	20	23	44	37	16	11	15
miR-192-5p	106	61	162	103	42	89	388	57	70	164	101	76	81	62	218
miR-193a-3p	14	24	23	17	29	24	20	28	43	40	50	35	25	14	18
miR-193a-5p	25	22	31	22	34	33	31	29	23	34	26	23	25	23	42
miR-193b-3p	79	99	41	45	238	68	47	117	42	127	76	48	50	47	46
miR-194-5p	402	69	684	399	118	639	1463	43	60	1093	136	117	270	230	1253
miR-195-5p	45	26	28	48	26	64	48	22	81	79	222	156	39	33	34
miR-196a-5p	16	23	21	20	25	7	14	17	17	19	16	17	13	19	10
miR-196b-5p	59	105	32	42	127	33	28	72	40	121	30	20	59	47	28
miR-197-3p	37	30	25	54	32	144	62	40	444	218	763	421	64	30	16
miR-1972	14	19	16	16	22	12	16	17	20	14	18	19	21	22	13
miR-1973	22	19	18	13	18	10	19	24	28	23	33	24	23	20	13
miR-1976	6	7	8	10	15	8	10	8	20	8	12	8	7	5	6
miR-198	28	21	29	20	15	16	30	15	26	9	22	11	27	19	16
miR-199a-3p	1822	2673	420	888	4449	856	360	1901	61	1795	64	51	788	1156	593
miR-199a-5p	299	655	80	183	732	190	188	614	41	697	48	52	175	180	179
miR-199b-5p	181	468	20	119	637	92	29	626	16	496	29	27	134	157	20
miR-19a-3p	96	77	32	52	135	67	78	56	38	88	61	61	59	45	79
miR-19b-3p	178	215	101	121	391	188	278	187	103	302	183	145	106	84	172
miR-200a-3p	11	17	19	26	19	21	79	19	26	55	19	27	19	27	31
miR-200b-3p	26	16	60	30	25	36	48	18	28	38	23	12	33	29	74
miR-200c-3p	921	1885	34	526	3170	798	36	1732	52	2939	47	47	483	501	34
miR-202-3p	9	2	16	6	10	9	5	12	17	14	13	14	8	13	8
miR-203a	34	62	26	27	101	28	16	87	21	79	32	20	23	32	16
miR-204-5p	468	70	28	855	100	1094	42	52	2018	1111	5189	4262	777	252	30
miR-205-5p	149	414	16	109	672	154	21	717	24	843	19	18	72	106	14
miR-2052	22	12	18	27	19	11	24	17	20	8	12	7	28	17	18
miR-2053	21	20	23	26	31	21	20	38	37	35	37	23	27	23	17
miR-2054	9	26	12	16	37	21	19	28	28	17	34	17	20	14	12
miR-206	22	11	17	32	9	28	14	18	120	38	124	116	40	18	9
miR-208a-3p	12	4	17	14	11	13	11	14	22	17	29	23	19	8	6
miR-208b-3p	15	17	15	13	28	21	19	30	15	20	15	12	16	16	9
miR-20a-5p	154	194	70	108	319	136	102	83	54	202	80	69	104	77	181
miR-21-5p	1172	1942	302	628	3164	615	254	1162	1	940	1	1	847	464	831
miR-210-3p	13	26	11	17	35	13	19	27	29	31	19	18	27	18	12
miR-211-5p	18	15	14	7	21	12	19	32	14	15	22	14	19	13	11
miR-2110	14	28	19	20	39	24	24	22	34	32	33	23	27	19	19
miR-2113	6	11	9	6	6	4	13	20	25	20	23	23	19	8	12
miR-2114-5p	10	25	18	9	25	15	20	24	17	11	17	5	14	15	11
miR-2115-5p	11	13	3	7	16	4	10	14	21	17	24	18	9	10	6
miR-2116-5p	16	17	16	17	28	15	16	12	18	27	20	20	25	19	13
miR-2117	22	35	19	27	42	28	29	34	36	27	28	26	28	23	22
miR-212-3p	24	24	27	27	26	24	21	27	33	25	26	21	34	32	19
miR-214-3p	26	26	20	21	54	28	40	29	26	42	21	10	29	25	23
miR-215-5p	23	18	21	15	13	11	27	14	25	19	24	11	30	18	17
miR-216a-5p	24	28	19	21	20	16	25	39	29	20	31	18	33	16	16
miR-216b-5p	28	19	25	16	17	31	35	21	43	36	45	33	25	13	27
miR-217	18	28	24	19	14	9	14	17	14	11	18	7	23	8	19
miR-218-5p	344	125	25	582	173	593	39	102	1168	495	1471	1156	657	209	23
miR-219a-1-3p	9	14	17	15	26	15	12	15	22	18	28	10	23	21	8
miR-219a-2-3p	191	15	18	450	8	387	17	18	797	407	1373	1216	563	164	12
miR-219a-5p	38	21	14	89	33	91	10	10	257	102	566	341	110	41	14
miR-22-3p	325	364	197	208	896	309	317	530	256	401	247	205	249	163	316
miR-221-3p	151	278	25	96	400	149	16	114	88	342	277	230	85	75	20
miR-222-3p	239	573	33	201	727	194	53	407	206	730	491	414	201	168	36
miR-223-3p	352	647	181	291	1279	329	443	1006	330	1020	360	216	271	249	290
miR-224-5p	10	19	18	12	23	14	13	17	16	18	25	22	8	16	13
miR-2276-3p	10	21	26	16	13	16	20	18	24	21	25	23	23	14	13
miR-2277-3p	34	32	24	23	16	19	26	24	23	13	19	18	42	22	19
miR-2277-5p	5	5	9	11	10	5	8	16	9	9	10	7	4	9	4
miR-2278	11	16	13	13	23	15	8	31	11	13	21	17	17	13	16
miR-23a-3p	6917	13671	335	3829	15493	3025	667	14859	1103	10642	1387	980	3448	4577	636
miR-23b-3p	1042	1381	304	783	2011	850	637	1547	1440	1743	2312	1477	573	514	498
miR-23c	16	24	13	14	16	10	12	20	28	22	17	23	21	16	16
miR-24-3p	819	980	42	265	2296	527	133	540	110	938	301	206	179	234	91
miR-25-3p	498	484	175	341	2089	987	407	495	421	1092	494	441	280	263	184
miR-2682-5p	14	17	14	15	14	16	28	21	35	31	40	27	15	11	11
miR-26a-5p	199	445	83	378	359	408	237	682	2266	1063	3935	3482	964	171	266
miR-26b-5p	499	1303	155	495	1646	672	367	2300	1461	2622	2225	1938	690	413	289
miR-27a-3p	43	79	15	35	122	48	19	119	23	128	31	22	23	29	19
miR-27b-3p	563	952	308	488	1252	752	605	694	612	1799	1566	1256	393	336	525
miR-28-3p	39	50	34	21	46	22	35	18	35	53	52	52	44	28	22
miR-28-5p	66	128	69	72	166	46	58	162	72	137	68	54	85	76	95
miR-296-3p	7	13	7	5	6	7	8	11	10	5	5	6	12	7	8
miR-296-5p	22	16	12	22	39	38	13	16	36	73	67	39	11	13	13
miR-297	17	32	42	43	23	21	41	66	152	175	147	170	27	20	27
miR-298	8	6	8	11	6	5	6	12	22	12	17	13	9	12	6
miR-299-3p	20	20	18	18	21	30	10	29	54	29	61	55	30	18	14
miR-299-5p	87	92	13	83	137	97	22	71	166	187	335	226	72	57	10
miR-29a-3p	955	376	100	315	2775	726	78	205	296	317	510	489	364	276	105
miR-29b-3p	1871	3487	323	3018	4741	3225	922	9818	24912	9480	23576	18018	3277	1501	456
miR-29c-3p	195	147	49	196	273	249	75	156	609	358	994	668	222	103	56
miR-300	16	17	7	10	19	21	18	29	22	22	17	9	23	20	9
miR-301a-3p	45	40	27	55	65	73	27	60	92	95	137	98	53	45	20
miR-301b	13	22	25	19	22	22	21	31	24	26	18	16	28	21	12
miR-302a-3p	48	46	19	30	68	24	30	53	55	45	56	28	43	35	23
miR-302b-3p	44	43	32	43	23	19	29	34	47	31	45	25	38	36	19
miR-302c-3p	17	18	14	17	8	8	16	14	17	9	12	4	18	8	10
miR-302d-3p	145	113	114	98	127	128	131	115	160	112	124	82	146	92	86
miR-302e	45	43	30	25	14	7	33	36	25	17	15	22	30	22	21
miR-302f	35	31	24	16	15	19	28	26	21	17	34	12	19	15	24
miR-30a-5p	796	1516	99	535	2045	524	264	1081	462	1775	1147	1061	490	373	240
miR-30b-5p	296	1117	85	289	807	421	225	1172	601	1843	1275	969	433	210	232
miR-30c-5p	70	112	30	55	150	89	38	45	59	146	179	133	57	32	57
miR-30d-5p	1160	1749	138	576	2508	630	234	1166	364	1648	730	671	474	524	216
miR-30e-5p	148	206	78	153	307	192	161	200	212	388	558	527	153	86	125
miR-31-5p	26	26	21	28	27	25	25	29	27	33	39	31	21	18	14
miR-3123	14	20	17	14	16	11	14	21	18	20	16	19	28	18	12
miR-3127-5p	12	16	7	12	23	6	16	36	21	26	20	21	20	11	10
miR-3131	18	13	7	13	26	16	20	19	15	24	14	9	25	20	9
miR-3136-5p	27	21	22	20	16	16	38	25	34	12	19	10	23	20	16
miR-3141	16	18	23	17	15	12	19	15	20	15	20	11	25	20	12
miR-3144-5p	6	16	13	7	5	8	14	10	20	15	18	13	15	10	8
miR-3147	10	27	11	21	47	24	17	28	19	35	25	20	22	21	20
miR-3151-5p	13	18	9	21	10	17	7	14	29	19	31	32	21	15	16
miR-3154	23	6	15	14	7	14	16	25	34	33	52	32	16	15	13
miR-3161	10	17	13	16	3	7	12	13	17	12	17	17	12	8	7
miR-3164	8	22	11	11	11	16	11	21	14	10	11	8	14	14	11
miR-3168	36	27	27	19	14	16	20	28	23	27	31	21	28	23	33
miR-3175	37	30	32	26	20	20	34	23	38	19	20	25	34	26	18
miR-3178	14	10	10	14	14	14	15	15	21	13	14	18	10	10	15
miR-3180	17	18	18	22	28	22	21	15	17	30	16	9	22	17	11
miR-3180-3p	14	22	17	14	33	15	13	32	27	28	26	18	23	14	11
miR-3180-5p	9	9	8	8	21	9	10	14	27	13	25	21	22	12	13
miR-3182	45	36	39	19	24	26	44	31	41	24	33	26	36	26	27
miR-3184-5p	20	13	20	12	25	13	19	23	29	22	20	19	21	19	9
miR-3185	21	35	33	21	42	29	30	41	31	32	23	28	27	29	27
miR-3187-3p	36	35	23	23	15	15	19	30	27	15	30	11	34	15	16
miR-3190-5p	20	34	18	15	19	12	14	10	18	14	13	10	26	25	22
miR-3192-5p	10	10	12	15	4	6	12	11	17	17	16	12	6	11	10
miR-3195	3	13	9	13	11	15	6	13	34	26	54	42	15	7	10
miR-3196	17	29	21	24	30	17	12	19	38	20	16	12	28	18	16
miR-32-5p	57	88	29	46	102	50	41	138	72	93	105	68	59	29	39
miR-3200-3p	11	20	8	13	24	31	14	26	34	19	46	29	30	18	13
miR-320a	39	34	39	22	30	21	33	19	45	25	41	35	48	15	20
miR-320b	12	10	16	13	16	14	13	20	22	25	24	26	19	15	16
miR-320c	5	15	13	9	21	5	11	21	18	14	22	8	14	11	10
miR-320d	10	16	11	12	8	8	8	21	23	17	32	25	16	6	10
miR-320e	26	29	21	33	58	54	22	42	147	89	180	189	38	20	9
miR-323a-3p	78	44	24	109	63	124	17	106	823	224	1061	897	139	52	5
miR-323a-5p	14	9	9	14	8	13	25	14	32	16	20	17	28	11	13
miR-323b-3p	20	15	14	10	16	11	18	15	17	18	17	11	12	3	11
miR-323b-5p	11	6	11	10	12	13	15	14	10	7	18	7	10	8	5
miR-324-3p	8	9	6	3	10	6	5	6	14	10	16	22	10	11	10
miR-324-5p	171	156	28	107	491	310	43	123	149	450	428	378	79	77	27
miR-325	2	7	24	12	11	5	14	16	42	67	46	46	16	8	7
miR-326	9	19	16	26	18	18	23	26	63	37	53	41	23	18	13
miR-328-3p	19	14	17	21	16	59	24	18	262	42	152	163	31	18	6
miR-329-3p	46	30	14	26	122	67	19	36	56	60	105	75	30	43	13
miR-330-3p	43	35	24	41	45	87	25	20	43	60	68	61	39	37	25
miR-330-5p	20	38	17	18	32	26	11	21	40	24	54	40	31	16	14
miR-331-3p	56	67	40	90	135	220	50	52	165	251	468	519	60	44	35
miR-331-5p	26	20	14	13	19	17	21	27	12	14	12	7	26	13	11
miR-335-5p	94	142	30	48	218	55	28	80	28	108	28	27	72	47	26
miR-337-3p	120	170	47	56	641	121	35	133	53	330	54	46	94	67	22
miR-337-5p	71	121	19	41	198	62	28	196	45	256	85	60	49	32	20
miR-338-3p	396	38	28	1019	22	647	35	39	3680	845	4193	2949	1103	356	41
miR-338-5p	21	19	20	13	17	10	13	17	13	22	15	13	22	20	13
miR-339-3p	30	19	16	22	10	19	31	19	19	20	23	17	24	14	19
miR-339-5p	7	12	17	8	7	14	11	14	12	18	9	9	13	6	7
miR-33a-5p	36	28	33	35	28	35	28	27	77	44	129	127	43	28	22
