Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-150-5p	769	685	843	883	869	791	768	990	1188	1082	937	1225	889	887	813
miR-31-5p	824	590	27	1123	581	1072	33	605	1868	939	1613	2114	1281	871	31
miR-148a-5p	747	316	2352	823	367	611	2773	345	55	1008	33	49	673	805	2554
miR-129-1-3p	554	NA	1	1359	2	1191	3	4	2602	663	2094	2899	1462	553	5
miR-183-5p	1129	1965	84	807	2222	573	102	2217	147	1619	116	202	723	1367	94
miR-223-3p	997	1714	474	599	1842	597	516	2301	246	1190	208	275	717	1035	637
miR-383-5p	768	1	21	1482	2	1264	31	5	2198	923	1866	2380	1574	770	27
miR-30c-2-3p	949	1059	421	970	1025	877	524	1131	836	1259	626	940	988	1069	527
miR-625-3p	780	1074	41	804	1315	856	51	1448	1227	1047	1030	1381	980	1075	62
miR-520g-5p	1387	2033	NA	770	2021	675	6	2234	2	1609	4	8	835	1430	3
miR-584-5p	838	1108	13	956	1223	771	17	1296	1134	1152	878	1451	1074	953	9
miR-219a-5p	589	3	10	1177	6	1113	8	10	2367	761	2097	2762	1279	673	14
miR-323b-3p	593	247	6	1271	205	1095	15	228	2181	797	1734	2496	1293	654	23
miR-134-5p	683	576	110	1078	828	815	105	880	1593	1051	1296	1880	1007	811	109
miR-1307-5p	741	672	491	1072	564	900	568	624	1239	924	945	1359	988	763	629
miR-502-3p	878	1130	482	726	1410	645	431	1581	660	1056	537	716	734	1012	443
miR-182-5p	905	1784	96	675	2191	506	85	2399	142	1357	117	168	627	1195	113
miR-21-3p	852	1092	1164	706	1086	526	1329	1118	54	1115	57	88	670	963	1372
miR-675-3p	1019	2076	95	463	2294	435	117	2561	5	1253	5	8	489	1072	109
miR-130a-3p	853	1412	273	633	1658	536	246	1966	454	1124	366	510	664	868	260
miR-181c-3p	610	229	44	1110	312	895	52	313	1779	737	1574	2071	1050	724	57
miR-431-5p	936	1965	10	469	2286	413	9	2455	11	1291	8	15	454	1068	10
miR-135a-5p	498	170	40	980	192	780	32	234	2123	677	1747	2272	935	527	32
miR-505-3p	531	226	1189	630	204	634	1624	248	523	624	482	579	753	527	2012
miR-29c-5p	816	474	234	995	483	830	237	585	1056	991	777	1146	1001	872	221
miR-331-3p	612	376	262	966	390	822	271	495	1263	851	1074	1414	939	625	307
miR-499a-5p	431	160	348	979	110	850	391	143	1602	631	1255	1753	974	569	428
miR-345-5p	595	173	616	805	171	789	870	197	1161	685	884	1225	910	578	930
miR-19a-3p	664	757	802	590	790	589	961	929	381	822	299	404	595	752	1139
miR-518a-5p	1010	1955	NA	528	1735	455	4	2018	6	1196	3	5	508	967	NA
miR-339-5p	673	692	379	596	875	532	349	979	922	780	812	981	599	711	420
miR-16-2-3p	808	943	481	712	799	594	556	909	279	1065	220	304	765	877	572
miR-3615	358	158	174	869	181	729	178	202	1576	583	1287	1914	883	521	216
miR-15a-5p	678	987	270	564	979	586	316	1135	595	792	542	609	683	718	371
miR-378d	468	327	1733	537	536	386	1253	443	370	636	288	462	520	536	1165
miR-337-3p	796	1450	71	455	1629	451	92	1816	148	980	101	167	566	835	74
miR-130b-5p	426	318	1019	574	303	509	1278	339	568	540	481	747	642	493	1241
miR-524-3p	753	1934	1	434	1762	330	6	1899	2	1026	NA	1	393	918	2
miR-483-5p	703	1308	235	387	1703	345	243	1920	16	961	25	29	436	808	260
miR-518f-3p	733	1535	6	377	1944	290	NA	2308	1	968	1	NA	316	800	NA
miR-20b-5p	607	948	87	451	1181	473	58	1409	640	768	543	740	522	687	89
miR-514a-3p	633	1182	12	384	1734	360	12	2097	84	954	81	84	411	897	12
miR-148b-5p	569	812	281	488	1125	438	242	1220	389	772	351	498	520	688	246
miR-515-3p	730	1804	2	320	1594	280	2	1794	2	892	NA	NA	320	694	4
miR-362-5p	601	913	206	528	895	481	239	1052	362	807	309	421	528	748	271
miR-24-1-5p	412	362	534	556	392	473	422	521	845	601	675	951	530	522	457
miR-454-3p	612	760	111	505	692	568	121	804	639	714	502	703	655	618	165
miR-6087	455	364	521	519	443	469	643	472	688	520	661	718	590	395	664
let-7i-3p	485	270	165	711	263	659	230	294	997	549	869	1116	792	468	246
miR-421	482	310	72	605	411	588	100	471	1043	554	904	1156	701	532	108
let-7b-3p	464	186	400	680	175	605	555	200	800	575	616	922	770	484	549
miR-122-3p	395	1	1475	445	1	416	1834	2	2	513	NA	1	518	420	1912
miR-1185-1-3p	707	1160	35	511	1121	391	43	1097	260	907	154	257	433	766	57
miR-153-3p	386	16	12	678	8	702	2	2	1574	400	1280	1708	710	352	8
miR-487a-3p	645	1033	7	491	875	501	27	1026	407	749	319	464	561	673	10
miR-1301-3p	363	192	61	746	189	591	61	184	1114	503	978	1501	749	401	64
miR-196b-5p	613	1240	1	287	1481	295	1	1889	5	775	4	NA	287	766	2
miR-320d	339	246	130	570	313	462	120	422	1103	559	871	1320	628	397	126
miR-411-3p	457	582	59	565	681	421	46	765	776	599	641	910	512	511	36
miR-655-3p	642	888	28	476	736	522	35	888	452	646	396	508	546	607	38
miR-324-5p	478	539	63	572	501	543	64	613	682	627	621	838	582	549	54
miR-628-5p	288	38	111	592	50	460	91	70	1385	353	1185	1647	557	319	101
miR-3613-5p	471	559	297	466	625	381	361	732	491	578	380	536	466	527	347
miR-3182	505	811	272	340	1234	277	216	1312	108	730	112	132	322	462	229
miR-519c-3p	694	1296	2	354	1141	300	1	1460	2	767	NA	1	336	653	NA
miR-30d-3p	496	735	308	479	779	302	317	815	195	767	172	222	448	564	311
miR-133a-3p	528	864	38	382	676	408	30	878	394	672	324	402	530	538	60
miR-501-3p	456	555	189	466	515	428	240	570	511	546	383	531	473	500	296
miR-106a-5p	504	613	96	392	790	323	102	915	500	533	416	463	364	441	149
miR-629-5p	538	1051	62	348	986	290	66	1012	128	797	70	155	324	664	72
miR-525-3p	536	1152	1	272	1260	232	2	1610	NA	623	NA	2	261	562	3
miR-1271-5p	269	140	110	518	140	450	102	132	1124	370	889	1257	523	302	103
miR-105-5p	328	272	NA	510	372	452	2	376	958	466	730	1036	500	364	2
miR-378a-5p	306	164	753	380	163	354	955	152	272	414	246	300	444	375	1085
miR-184	475	751	2	381	892	298	5	1007	266	680	206	350	432	601	2
miR-935	276	3	6	556	1	497	4	8	1266	325	1046	1444	625	268	5
miR-429	308	64	1222	343	62	295	1204	64	69	372	41	70	359	317	1465
miR-6511a-3p	268	108	4	612	92	436	16	96	1076	340	844	1360	648	308	32
miR-3200-3p	304	18	NA	618	16	549	10	8	1088	354	931	1344	639	323	7
miR-7704	350	377	544	337	493	265	519	608	349	499	271	384	301	341	453
miR-5100	174	38	1624	274	43	242	1246	65	119	259	100	144	249	197	1256
miR-125b-1-3p	317	236	74	617	224	468	94	259	717	558	572	789	549	444	68
miR-527	575	1119	NA	310	971	262	2	1148	3	718	1	3	281	564	NA
miR-155-5p	419	470	257	364	503	310	371	523	257	540	248	327	412	499	422
miR-431-3p	345	218	7	602	241	499	5	216	768	479	610	910	562	409	14
miR-146b-3p	267	92	761	412	81	287	906	92	322	407	233	353	382	384	900
miR-27a-5p	434	778	127	269	1167	256	91	1139	13	696	6	11	251	544	85
miR-195-3p	241	208	348	461	242	343	320	279	613	406	488	714	409	332	331
miR-760	262	17	3	585	25	523	9	13	919	375	731	1095	655	329	9
miR-326	392	112	63	477	92	510	63	128	697	441	544	792	592	379	63
miR-137	266	33	3	471	39	444	NA	45	953	315	825	1110	506	265	2
miR-371a-5p	488	917	1	289	871	235	3	935	3	645	1	2	282	557	2
miR-27b-5p	323	377	429	307	553	237	411	583	188	406	129	233	276	386	382
miR-548o-3p	342	520	194	346	678	266	152	724	220	506	136	264	250	376	132
miR-214-5p	393	514	388	270	619	219	353	706	18	498	26	27	249	443	361
miR-3653	223	171	483	319	248	238	342	308	542	314	371	613	321	228	319
miR-452-3p	456	770	22	273	806	235	33	970	9	556	10	8	281	535	32
miR-490-3p	249	95	119	446	129	349	115	119	731	327	581	860	411	306	98
miR-139-3p	202	36	78	411	42	367	89	52	790	292	603	979	529	245	100
miR-1249	238	21	17	416	25	399	28	33	901	226	837	1038	407	201	27
miR-519d-5p	448	873	2	235	766	177	2	883	4	529	1	2	249	455	4
miR-582-3p	236	178	167	421	249	292	172	201	504	336	372	532	348	332	149
let-7f-2-3p	264	149	169	385	140	372	233	158	461	328	359	440	373	298	249
miR-675-5p	418	703	34	191	767	184	50	819	3	495	2	NA	230	430	36
miR-33a-5p	225	71	42	349	68	294	50	86	686	257	622	759	356	236	47
let-7e-3p	186	84	65	285	112	291	65	128	699	189	609	785	323	184	65
miR-590-3p	299	481	91	234	417	250	126	497	169	334	156	193	265	306	129
miR-154-3p	344	544	2	231	425	239	9	558	198	383	185	195	298	322	10
miR-708-3p	151	10	22	420	18	298	15	19	733	220	571	869	328	176	12
miR-193a-5p	189	164	371	219	185	183	466	217	210	249	132	264	251	233	491
miR-375	150	93	710	201	107	154	713	106	59	237	54	74	163	207	736
miR-324-3p	241	147	56	299	122	337	54	148	469	285	355	522	367	254	78
miR-664a-3p	206	256	186	226	326	196	159	404	282	286	210	292	223	252	211
miR-376a-5p	265	478	3	228	460	196	7	525	210	343	185	255	260	260	5
miR-519e-3p	305	704	4	139	725	141	2	828	NA	357	NA	1	135	309	2
miR-342-5p	140	101	76	255	120	243	73	128	539	263	379	612	336	214	65
miR-5701	206	242	290	304	174	226	262	230	156	320	130	188	234	210	362
miR-618	155	22	291	286	26	238	317	25	399	198	312	455	264	182	333
miR-1247-5p	284	491	43	173	582	156	31	701	31	372	37	46	185	304	40
miR-29b-2-5p	180	113	55	230	131	251	38	152	507	196	469	561	317	185	48
miR-154-5p	250	468	6	183	500	145	16	619	146	318	94	173	196	298	20
miR-6511b-3p	144	30	14	268	36	250	20	36	672	168	526	742	324	148	14
miR-1248	204	194	335	219	178	197	329	224	211	264	156	196	195	178	290
miR-654-5p	239	305	14	276	329	162	27	346	258	350	190	287	235	253	40
miR-346	126	8	NA	308	5	313	4	6	637	156	468	709	372	160	1
miR-526b-3p	212	614	NA	111	709	77	1	859	1	301	2	NA	121	233	NA
miR-577	136	1	1	274	2	276	2	2	671	133	578	758	265	121	NA
miR-194-3p	128	6	680	140	17	139	732	12	19	173	20	28	151	140	756
miR-1298-5p	138	3	2	302	2	253	NA	7	637	184	498	680	267	150	1
miR-576-5p	237	341	148	172	393	143	154	369	72	298	44	65	190	279	190
miR-516a-3p	223	554	NA	131	602	119	NA	666	6	319	2	NA	137	313	NA
miR-511-5p	189	167	378	164	242	133	343	278	36	261	28	36	165	241	355
miR-30b-3p	212	349	156	162	341	139	166	360	70	301	69	74	172	259	184
miR-374b-3p	189	111	91	273	90	261	99	103	335	221	287	383	261	193	117
miR-212-5p	101	16	14	302	13	254	19	15	575	151	442	652	287	150	5
miR-17-3p	166	236	263	159	271	139	238	316	92	234	77	140	164	179	276
miR-516b-3p	214	533	NA	115	569	114	NA	622	6	304	2	NA	126	296	NA
miR-224-3p	263	520	14	113	532	106	18	587	2	248	2	6	132	267	29
miR-299-3p	200	295	6	216	258	179	11	287	231	235	130	258	217	244	13
miR-206	149	5	3	315	3	238	3	5	445	205	335	574	312	182	1
miR-377-5p	174	173	14	198	232	172	8	254	277	245	239	314	198	183	14
miR-1224-5p	143	2	2	287	1	198	3	NA	515	185	378	537	279	163	NA
miR-125a-3p	151	299	16	190	372	134	22	362	117	279	104	203	170	238	22
miR-539-5p	178	146	7	210	146	186	5	159	338	241	292	376	216	174	4
miR-532-3p	145	155	88	174	189	150	113	201	237	193	242	316	189	155	112
miR-373-3p	261	464	3	138	445	148	3	450	2	315	2	NA	163	255	5
miR-625-5p	215	346	5	176	323	139	6	396	125	248	99	114	195	233	9
miR-3687	106	20	18	253	35	195	14	24	497	137	364	582	228	127	22
miR-130b-3p	177	269	128	154	289	169	114	286	120	218	84	129	148	195	135
miR-99a-3p	146	47	84	227	54	206	95	50	326	176	303	358	270	156	107
miR-7-1-3p	153	33	21	241	38	227	26	33	399	200	351	457	239	159	25
miR-379-3p	171	194	12	167	193	162	17	229	258	208	208	307	176	168	19
miR-873-5p	119	53	6	273	50	214	12	50	371	192	337	404	217	155	13
miR-26b-3p	149	153	136	147	122	164	187	142	137	208	149	189	184	155	217
miR-561-5p	251	344	2	123	471	98	2	515	NA	262	3	4	127	229	2
miR-487a-5p	117	98	4	166	135	140	7	152	375	146	310	406	202	149	5
miR-758-3p	134	130	15	203	188	144	14	216	265	189	232	317	180	174	9
miR-15b-3p	198	307	53	117	276	130	53	347	64	248	43	82	157	226	79
miR-299-5p	178	173	6	160	211	157	5	220	249	194	211	277	177	147	9
miR-519e-5p	194	502	NA	76	497	67	NA	554	1	211	NA	NA	62	208	NA
miR-576-3p	171	229	180	115	267	106	132	325	55	230	48	50	118	187	132
miR-4443	129	85	52	210	61	158	83	85	265	161	232	306	234	145	130
miR-1185-5p	166	190	6	170	146	138	4	150	234	162	178	256	252	194	NA
miR-885-3p	107	NA	82	212	NA	178	102	2	278	161	254	334	262	150	123
miR-331-5p	106	106	68	147	103	147	68	113	249	144	216	311	197	137	67
miR-10a-3p	113	116	260	113	109	85	349	120	9	170	3	10	105	145	385
miR-141-5p	173	313	1	94	425	75	2	481	1	230	NA	NA	82	193	3
miR-30c-1-3p	105	95	154	126	104	112	174	131	148	162	129	190	139	138	161
miR-1250-5p	112	7	1	275	6	156	6	8	297	149	289	389	236	134	1
miR-204-3p	100	7	6	208	10	201	13	5	340	136	250	403	253	116	10
miR-7977	85	36	334	103	34	86	300	61	148	107	114	148	97	90	295
miR-193b-5p	118	212	118	120	230	78	117	262	46	195	33	61	119	173	131
miR-664a-5p	95	126	86	134	181	108	64	194	160	165	134	186	142	145	76
miR-185-3p	106	91	54	165	90	137	88	88	206	176	163	245	180	123	69
miR-26a-2-3p	133	208	53	129	180	119	75	230	97	185	75	119	138	161	79
miR-4705	78	1	2	174	NA	175	6	1	386	106	340	407	200	90	7
miR-589-5p	93	58	50	167	85	126	35	88	283	154	218	328	141	114	32
miR-1291	112	102	134	138	106	111	134	130	170	138	147	181	128	99	127
miR-641	134	148	60	146	129	121	68	163	152	172	106	144	151	161	64
miR-1287-5p	117	116	48	144	108	111	61	135	195	152	148	215	175	125	67
miR-671-5p	110	99	39	120	130	102	51	141	219	124	182	278	143	123	48
miR-223-5p	111	180	146	117	207	78	140	236	33	184	36	31	118	152	139
miR-6842-3p	69	6	19	184	6	134	14	10	387	97	268	451	155	76	13
miR-3607-5p	91	85	247	124	121	94	165	120	112	123	99	131	102	86	182
miR-376c-5p	160	310	6	97	309	96	9	337	39	173	41	53	86	151	8
miR-671-3p	84	39	85	135	44	84	73	46	291	119	232	333	151	89	65
miR-2682-5p	84	4	NA	224	2	166	4	3	322	119	251	375	180	111	1
miR-767-5p	109	198	1	130	185	99	3	205	152	171	123	176	151	140	NA
miR-301a-5p	129	91	14	187	85	131	13	101	215	143	166	225	165	129	17
miR-217	136	226	37	90	263	79	16	299	55	182	58	73	93	173	28
miR-1197	164	198	1	118	180	107	3	166	142	161	109	134	139	164	3
miR-766-3p	104	64	26	143	86	110	25	106	261	122	173	257	140	141	25
miR-4521	90	84	134	119	80	103	183	83	101	125	103	138	108	84	210
miR-376b-5p	146	283	5	91	286	89	8	317	37	162	40	49	76	143	8
miR-548k	121	131	65	127	151	109	87	161	88	168	62	96	112	129	112
miR-96-5p	141	285	20	78	270	83	19	294	16	180	13	15	75	177	22
miR-2110	77	61	39	148	61	116	39	79	208	112	147	259	164	99	42
miR-769-3p	99	10	4	153	4	144	6	7	286	132	215	309	183	87	7
miR-3909	99	79	77	128	94	124	70	92	125	126	121	137	123	120	102
miR-337-5p	116	266	9	78	255	74	16	269	44	169	33	41	81	139	17
miR-488-3p	97	2	4	155	4	166	2	4	279	107	240	278	172	91	NA
miR-1269b	129	276	2	97	280	65	NA	277	2	201	NA	3	94	174	NA
miR-151b	106	108	24	104	133	108	30	121	164	115	130	168	112	104	50
miR-1299	68	9	254	89	17	71	214	15	107	81	85	157	92	82	224
miR-18a-5p	96	196	50	79	214	74	47	228	74	131	55	83	72	100	51
miR-582-5p	111	97	17	132	93	128	37	116	138	117	95	154	134	122	47
miR-651-5p	117	146	107	92	128	69	94	145	53	153	53	69	72	128	88
miR-3609	85	73	45	84	102	98	47	87	171	123	141	176	112	89	37
miR-3912-3p	105	115	27	116	113	108	36	107	103	162	82	123	122	117	28
miR-32-3p	111	110	85	92	115	74	106	115	63	105	42	77	110	122	118
let-7f-1-3p	95	50	80	114	45	92	130	53	92	117	98	102	133	104	119
miR-6499-5p	67	3	NA	125	1	103	NA	2	269	84	221	301	154	74	1
miR-1224-3p	91	NA	2	174	3	150	NA	NA	224	85	191	245	173	63	NA
miR-1225-3p	76	5	NA	139	5	111	1	3	239	93	213	288	155	57	1
miR-196a-5p	130	200	6	55	268	41	2	309	NA	138	3	NA	44	147	NA
miR-592	56	6	35	95	8	102	30	2	218	104	172	251	127	77	47
miR-1260b	94	81	111	75	99	69	135	128	59	85	37	59	67	63	124
miR-1306-5p	69	56	21	85	41	96	18	68	169	72	166	221	92	54	23
miR-190a-5p	71	88	10	113	62	94	10	102	138	108	121	152	87	71	12
miR-187-3p	55	15	17	106	17	105	23	16	227	65	154	230	108	72	24
miR-668-3p	73	46	1	106	36	81	NA	45	180	73	178	197	127	74	1
miR-874-5p	68	14	3	93	14	95	2	20	213	93	179	234	97	86	4
miR-3065-5p	84	101	53	57	124	74	51	154	68	87	56	71	71	72	82
miR-548e-3p	58	89	139	53	97	60	113	71	51	87	36	58	59	78	139
miR-212-3p	65	7	4	104	15	87	3	20	203	73	179	249	111	53	6
miR-491-5p	57	11	9	97	19	85	11	27	211	80	172	217	93	80	5
miR-500a-5p	87	141	26	56	143	44	26	170	53	104	64	64	74	83	36
miR-500b-5p	89	141	26	56	143	42	26	170	53	103	62	65	74	82	36
miR-365a-5p	70	132	67	65	131	45	87	141	18	124	17	18	61	110	66
miR-2277-5p	62	26	7	111	25	85	9	34	177	72	155	195	97	73	13
miR-1275	71	91	88	62	106	64	96	110	25	112	25	38	61	78	113
miR-488-5p	51	3	2	85	1	95	1	2	229	61	180	272	87	58	NA
miR-944	76	145	6	51	276	32	6	246	3	115	1	2	49	114	5
miR-371a-3p	107	201	2	58	209	49	NA	202	2	120	NA	NA	44	126	NA
miR-486-3p	91	99	4	99	85	70	2	98	107	80	86	110	85	80	NA
miR-1226-3p	40	32	4	90	25	77	11	26	189	46	167	223	86	51	9
let-7c-3p	34	10	146	62	8	65	144	16	82	54	72	99	56	57	160
miR-1185-2-3p	91	181	3	70	146	57	5	158	28	119	24	27	55	90	10
miR-1976	45	21	13	104	18	76	24	16	189	66	130	175	96	69	19
miR-93-3p	85	59	42	56	81	53	51	77	93	61	87	94	90	63	49
miR-628-3p	48	10	19	75	11	70	21	10	188	60	142	239	75	43	27
miR-370-5p	70	67	5	87	83	76	5	86	119	81	81	126	68	73	5
miR-615-3p	94	107	1	101	105	59	1	125	16	155	15	24	103	125	1
miR-378g	43	37	150	72	50	44	118	58	55	51	51	85	52	55	110
miR-450a-2-3p	85	153	18	52	168	41	16	199	6	101	6	7	48	101	17
miR-128-1-5p	25	2	10	96	6	82	6	3	187	68	145	232	92	49	14
miR-1278	85	106	25	73	119	53	29	118	39	130	26	33	58	86	33
miR-551b-3p	86	171	NA	53	168	42	NA	201	16	106	16	23	40	71	2
miR-744-3p	72	18	35	82	17	79	21	26	148	59	112	129	123	43	29
miR-511-3p	79	120	79	50	106	37	68	137	5	77	5	4	47	78	82
miR-509-3-5p	96	134	4	58	153	45	1	168	20	116	13	29	42	93	1
miR-1269a	60	120	41	46	154	41	47	158	7	88	6	7	58	95	39
miR-23c	71	76	32	62	67	69	72	69	42	67	42	38	84	70	90
miR-877-5p	55	44	17	78	50	54	11	64	141	65	99	146	63	51	12
miR-3614-5p	57	131	17	51	171	53	17	172	1	107	NA	NA	45	98	15
miR-450a-1-3p	87	161	3	28	168	28	10	180	2	111	1	2	53	96	5
miR-380-5p	43	17	3	73	28	64	2	46	151	53	128	185	77	45	3
miR-320e	36	43	10	67	58	59	14	74	115	61	105	143	70	49	11
miR-3158-3p	52	74	14	74	98	30	18	92	50	82	64	114	50	70	16
miR-518d-3p	80	164	NA	38	174	34	NA	198	NA	77	1	NA	50	77	1
miR-501-5p	52	66	22	57	84	51	25	83	75	82	48	70	60	67	45
miR-200a-5p	36	6	196	40	11	41	173	14	13	42	12	21	43	39	186
miR-585-3p	39	44	5	52	43	62	12	71	136	65	82	126	70	53	6
miR-34c-3p	48	58	4	63	71	58	1	96	90	65	68	107	50	68	3
miR-3065-3p	40	41	35	47	59	54	26	44	92	64	78	90	49	55	44
miR-422a	25	28	121	59	44	45	110	50	43	62	29	35	39	33	87
miR-887-3p	48	46	2	84	41	92	3	36	74	59	75	77	102	53	8
miR-25-5p	56	55	43	69	32	52	52	41	53	47	39	56	74	51	78
miR-550a-5p	50	60	16	62	76	62	34	86	42	66	38	62	60	42	26
miR-520e	78	137	1	39	159	26	NA	156	NA	71	1	NA	35	77	NA
miR-3614-3p	84	135	6	26	124	28	6	147	NA	84	NA	NA	45	82	11
miR-23b-5p	30	33	60	65	44	50	64	44	42	70	25	65	54	69	58
miR-92b-5p	48	17	1	92	19	53	4	21	105	49	94	143	85	32	7
miR-4787-3p	20	1	NA	84	1	49	1	3	160	44	116	146	88	41	1
miR-1468-5p	21	4	92	42	11	42	102	11	78	37	57	76	46	25	108
miR-34b-3p	55	71	4	43	81	47	2	87	66	74	45	63	46	63	NA
miR-412-5p	35	33	4	65	36	67	9	40	96	61	64	122	61	42	8
miR-6511a-5p	48	8	NA	72	4	72	12	4	124	40	80	120	96	48	4
miR-1343-3p	25	5	13	52	9	47	16	12	141	27	99	162	72	29	10
miR-296-5p	41	44	34	51	23	45	60	28	56	46	54	67	61	38	70
miR-4510	34	14	24	74	13	59	31	16	81	44	55	116	81	42	32
miR-1260a	38	25	56	38	33	34	43	44	96	47	58	85	35	38	45
miR-3605-3p	32	17	26	50	16	42	20	27	91	36	101	119	76	38	22
miR-6715b-3p	49	90	33	37	122	35	34	103	1	82	NA	5	29	69	24
miR-211-5p	43	3	1	70	5	66	2	8	118	52	85	136	70	43	4
miR-653-5p	46	93	11	43	112	33	7	127	10	86	5	16	35	63	12
miR-1298-3p	24	1	1	74	1	54	NA	NA	138	38	112	144	68	38	NA
miR-18a-3p	47	51	21	47	57	48	27	58	44	49	54	55	42	43	46
miR-1247-3p	43	112	NA	32	151	27	6	145	2	74	NA	1	27	64	1
miR-509-5p	72	110	NA	50	96	40	4	148	10	62	6	8	14	56	2
miR-508-3p	48	90	NA	34	122	33	2	125	10	70	9	14	35	78	NA
miR-5683	34	3	1	92	3	74	3	4	99	43	94	107	73	39	1
miR-181b-3p	37	33	8	56	29	49	5	33	87	56	65	101	61	38	5
miR-3180-5p	27	9	NA	48	9	45	6	6	132	48	117	132	48	24	6
miR-133a-5p	50	73	NA	40	78	32	12	116	34	66	20	38	38	52	4
miR-380-3p	41	53	2	50	50	47	3	50	59	57	63	58	57	60	3
miR-3117-3p	33	2	1	55	9	60	NA	11	119	40	101	120	57	36	4
miR-216a-5p	45	75	5	40	103	32	4	141	10	61	5	5	43	72	3
miR-509-3p	54	84	NA	24	117	12	3	159	12	63	3	15	30	63	NA
miR-98-3p	52	33	19	60	28	55	24	37	62	57	46	59	51	32	24
miR-92a-1-5p	36	33	80	28	27	22	112	37	8	38	6	11	32	34	124
miR-188-5p	56	59	26	33	77	30	19	105	34	52	21	29	25	39	20
miR-192-3p	46	4	109	29	2	42	123	5	5	43	2	9	28	40	128
miR-548ah-5p	21	1	137	34	NA	30	137	NA	4	29	9	5	31	21	146
miR-4485	29	23	38	35	17	32	54	14	80	33	60	65	42	22	50
miR-454-5p	30	48	7	44	43	30	11	48	70	54	38	72	35	47	14
miR-101-5p	35	55	10	31	54	39	8	57	53	42	48	66	39	36	17
miR-376b-3p	45	102	NA	23	96	18	1	122	10	73	13	19	25	40	3
miR-191-3p	29	13	22	44	9	46	28	23	74	42	65	77	35	44	28
miR-323a-5p	27	5	1	63	6	37	NA	8	93	30	91	121	60	36	NA
miR-3690	26	66	4	48	72	26	6	104	16	74	12	12	44	64	4
miR-4999-5p	31	27	23	33	46	31	14	46	56	51	50	66	37	31	18
miR-624-5p	41	62	26	33	57	32	23	89	5	33	12	18	39	45	37
miR-520f-5p	69	93	NA	35	92	21	NA	102	NA	60	NA	NA	24	51	1
miR-490-5p	30	18	6	51	11	29	2	20	95	39	69	99	42	33	3
miR-873-3p	22	5	NA	54	4	39	1	4	87	32	85	120	51	31	NA
miR-548am-3p	29	6	46	31	3	33	127	NA	3	36	6	3	34	26	142
miR-1264	28	NA	NA	61	NA	35	NA	NA	86	27	91	93	63	36	NA
miR-487b-5p	19	23	NA	27	9	37	2	9	85	23	85	122	48	28	NA
miR-138-1-3p	27	7	1	48	2	43	1	14	97	23	76	97	53	25	1
miR-548ba	34	5	3	48	4	60	2	9	70	29	72	86	54	28	2
miR-135b-3p	34	26	1	42	53	30	2	35	52	42	42	82	29	32	NA
miR-4662a-5p	21	18	66	30	12	18	71	27	33	27	15	30	30	26	69
miR-3664-3p	42	81	17	23	71	22	11	108	1	40	NA	1	20	46	8
miR-133b	39	70	2	31	24	37	4	47	30	44	18	34	51	50	7
miR-663a	28	1	3	26	1	37	4	4	109	21	83	113	36	19	1
miR-7706	30	17	31	29	23	38	41	35	35	42	17	48	33	31	30
miR-4326	22	19	31	29	21	27	27	28	54	35	36	61	30	27	20
miR-496	31	70	NA	13	65	27	1	70	30	49	15	25	29	40	2
miR-1229-3p	29	2	3	31	4	40	NA	3	84	24	64	114	40	27	1
miR-1306-3p	28	8	6	50	17	34	7	3	65	30	52	86	40	28	8
miR-296-3p	29	29	23	26	21	38	26	27	37	35	23	39	38	42	26
miR-548a-3p	27	9	11	36	12	39	8	15	81	30	54	75	27	24	6
miR-152-5p	35	48	20	37	44	26	22	58	8	42	3	8	20	42	30
miR-33a-3p	26	23	15	34	39	26	12	33	39	36	35	48	31	32	14
miR-505-5p	17	12	35	20	20	32	56	19	21	34	21	28	27	34	66
miR-940	26	9	2	46	13	36	6	8	59	33	39	69	52	36	8
miR-770-5p	32	11	NA	49	9	35	NA	6	71	25	70	71	42	19	NA
miR-449a	30	30	1	37	18	31	5	24	55	39	41	56	42	29	1
miR-138-2-3p	25	NA	NA	45	NA	32	NA	NA	65	34	59	84	67	22	NA
miR-3180-3p	12	3	6	48	NA	33	3	12	66	24	63	96	51	15	NA
miR-653-3p	36	65	5	26	48	23	NA	85	8	43	8	10	22	46	6
miR-6501-5p	28	76	13	24	64	18	14	58	1	54	3	NA	24	35	15
miR-660-3p	26	62	13	30	50	27	12	67	17	37	10	17	19	29	10
miR-4488	17	1	8	35	6	25	9	4	72	12	59	113	34	20	8
miR-6516-3p	19	22	10	32	25	18	10	46	45	24	41	65	25	20	18
miR-7978	15	10	NA	37	7	36	NA	13	88	27	58	71	35	17	NA
miR-665	35	43	9	20	41	21	7	67	17	47	18	22	29	33	4
miR-3199	19	25	19	18	30	21	23	51	26	42	32	19	29	43	15
miR-105-3p	25	48	NA	26	40	16	NA	18	30	34	52	42	40	40	NA
miR-449c-5p	11	13	8	43	9	32	4	13	55	25	39	100	34	22	3
miR-1252-5p	18	4	2	47	5	34	2	4	70	26	42	76	42	28	1
miR-433-5p	32	28	NA	29	34	25	1	38	44	29	37	48	30	25	1
miR-33b-3p	11	7	67	23	5	21	86	7	2	27	3	6	19	24	89
