Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-9-3p	19160	350	86	44905	303	62626	245	474	82278	25617	83622	93736	NA	NA	NA
miR-218-5p	21496	11887	768	40967	11349	57599	937	12432	68327	29521	70484	73495	NA	NA	NA
miR-127-3p	21606	17852	2143	33755	16105	47252	3013	18643	68543	30794	73364	59965	NA	NA	NA
miR-200c-3p	44794	73090	580	22533	80419	29077	656	92558	255	46603	269	308	NA	NA	NA
miR-378a-3p	31508	19122	65591	24046	20958	35456	86419	25100	16217	32815	15533	17598	NA	NA	NA
miR-1323	43947	75196	119	24668	66091	32220	157	76496	119	57457	114	221	NA	NA	NA
miR-30b-5p	24348	68017	5567	20153	66868	27379	7534	70626	7084	43552	8242	10923	NA	NA	NA
miR-23a-3p	30421	57253	6956	22348	62194	30792	7911	70356	5886	43802	6484	5618	NA	NA	NA
miR-140-3p	21312	22765	6856	25962	23212	37638	7892	27948	47403	27217	48549	48963	NA	NA	NA
miR-381-3p	26246	33928	1451	25647	30542	40932	2169	34622	35591	35768	38006	39262	NA	NA	NA
miR-23b-3p	23631	28247	25137	23840	28033	33647	31037	32092	25110	31572	27282	23190	NA	NA	NA
miR-146b-5p	22127	8705	62808	21408	8031	30650	88082	9478	12678	25413	12838	13466	NA	NA	NA
miR-340-5p	15974	6317	10360	26950	5735	40155	14676	6813	50314	21699	52213	55662	NA	NA	NA
miR-526b-5p	28657	62064	142	18146	58872	25080	173	63816	141	42759	132	248	NA	NA	NA
miR-148b-3p	19294	34672	11719	23372	30704	31948	16659	32281	21312	32959	25033	17592	NA	NA	NA
miR-16-5p	17329	36964	7146	20199	40707	27078	8483	44163	19491	26753	20406	27398	NA	NA	NA
let-7c-5p	21483	6544	12321	32043	5734	42055	17213	6538	43821	25657	44841	37775	NA	NA	NA
miR-30e-5p	17169	18898	14790	20718	17633	31958	21687	21137	29215	27101	29126	31759	NA	NA	NA
miR-423-3p	19399	10786	10399	21808	9342	30231	13348	10795	41015	20003	41159	39341	NA	NA	NA
miR-486-5p	24313	28537	765	18189	29999	25131	846	34927	21754	25326	21709	21030	NA	NA	NA
miR-129-5p	13573	148	104	21962	111	33330	192	116	56162	13718	55672	55566	NA	NA	NA
miR-221-3p	19878	34439	1387	18616	30587	26732	1656	34287	16709	30211	18715	13726	NA	NA	NA
miR-151a-3p	17240	12141	10612	17171	12899	26208	12359	15467	34434	16999	33886	36128	NA	NA	NA
miR-519d-3p	18394	59865	94	9908	55050	13781	136	55530	106	27414	94	213	NA	NA	NA
miR-411-5p	15570	19059	1381	16782	21751	24106	1678	25351	28410	18590	29347	31320	NA	NA	NA
miR-219a-2-3p	12965	69	68	25384	50	33627	109	66	47188	15640	46948	43757	NA	NA	NA
let-7e-5p	18506	16938	2325	20251	14999	27096	3181	17403	26273	21850	26818	26571	NA	NA	NA
miR-136-3p	15632	33748	867	11727	28298	18726	1291	34481	8827	27626	9341	10161	NA	NA	NA
miR-320a	18141	17032	6338	15923	16822	19560	7400	19870	19350	16971	19489	21171	NA	NA	NA
miR-10a-5p	14953	11910	40016	11777	11889	16840	52714	14324	1064	17782	1084	1100	NA	NA	NA
miR-1283	18928	38792	88	10493	39502	15134	128	43991	106	25332	102	172	NA	NA	NA
miR-139-5p	9518	1986	4515	15434	1955	21657	5439	2279	31554	9387	33159	45840	NA	NA	NA
miR-519a-5p	19529	35668	81	9927	34759	14418	109	40272	98	24692	113	153	NA	NA	NA
miR-424-5p	10583	37743	785	6527	44929	9683	870	49959	177	17693	179	289	NA	NA	NA
miR-379-5p	12302	15446	1006	13160	17692	17325	1175	21837	19350	15382	20857	21243	NA	NA	NA
miR-517c-3p	13851	41175	46	8720	37843	11858	82	39512	61	22282	64	110	NA	NA	NA
miR-519b-5p	18241	33670	75	9415	32687	13585	101	37868	89	23237	95	138	NA	NA	NA
miR-523-5p	18238	33650	75	9409	32673	13576	101	37853	89	23219	95	138	NA	NA	NA
miR-519c-5p	18237	33650	75	9409	32672	13576	101	37851	89	23220	95	138	NA	NA	NA
miR-522-5p	18235	33649	75	9409	32669	13574	101	37848	89	23221	95	138	NA	NA	NA
miR-518e-5p	18225	33611	75	9401	32608	13561	101	37794	89	23195	95	138	NA	NA	NA
miR-20a-5p	9245	16475	15018	11130	18692	14584	17123	21261	6361	14934	6520	6293	NA	NA	NA
miR-515-5p	9296	35834	42	7436	36536	9498	48	37527	32	17710	36	96	NA	NA	NA
miR-199b-5p	10776	31052	1129	7787	30997	10887	1487	34869	442	19760	451	451	NA	NA	NA
miR-519a-3p	12080	35114	26	7560	32764	10653	56	32629	46	18713	46	94	NA	NA	NA
miR-145-5p	11799	22939	5195	9224	20419	12812	7122	23140	3829	18820	4224	5652	NA	NA	NA
miR-1	12176	20958	1162	9460	18838	13231	1608	22561	7707	17428	7757	7972	NA	NA	NA
miR-152-3p	11541	19202	8434	8577	19387	11554	10778	22521	4317	14847	4629	4312	NA	NA	NA
miR-518b	15914	28453	72	8131	24518	12465	96	29082	82	20492	45	96	NA	NA	NA
miR-25-3p	9905	11903	9508	10550	12175	13513	10388	13816	10416	12511	11496	8661	NA	NA	NA
miR-518c-3p	9591	29465	60	5893	31589	8577	89	32712	35	15343	43	95	NA	NA	NA
miR-19b-3p	8885	17617	8226	7196	18952	10291	9978	22791	3488	12909	3447	5314	NA	NA	NA
miR-532-5p	13109	15462	3849	8728	13443	12884	5241	17243	7392	14712	7266	7464	NA	NA	NA
miR-370-3p	7993	3784	446	11389	3610	16457	656	3939	23773	8757	23215	19292	NA	NA	NA
miR-522-3p	15142	25064	31	7454	23407	10359	56	25608	65	15932	64	95	NA	NA	NA
miR-126-5p	8309	14983	5284	6539	15626	9145	6008	17864	4216	11098	4527	5643	NA	NA	NA
miR-93-5p	6838	13070	3787	7923	14382	10008	4428	15810	7205	10279	7572	7114	NA	NA	NA
miR-10b-5p	10641	19471	1530	6151	18444	9163	2002	22531	1026	14658	1081	1088	NA	NA	NA
let-7d-5p	7729	2448	3427	11781	2479	15930	5056	2585	16202	9048	16489	13346	NA	NA	NA
miR-224-5p	12135	18926	1110	6874	17036	9425	1289	20563	198	15074	163	169	NA	NA	NA
miR-520a-3p	13346	20593	31	4964	19923	7785	34	21486	27	13181	23	66	NA	NA	NA
miR-520g-3p	9107	22575	33	4991	22316	6782	52	22882	41	12351	46	71	NA	NA	NA
miR-222-3p	8383	14179	488	7400	10681	9991	687	12318	8538	10473	9035	8435	NA	NA	NA
miR-149-5p	7184	5774	104	7164	5373	11169	127	6503	13694	8100	14135	19663	NA	NA	NA
miR-374b-5p	5038	7877	3293	8191	8521	10315	3684	9263	9212	8288	9809	10072	NA	NA	NA
miR-495-3p	10029	11058	217	5752	9975	9222	327	12642	5866	10306	5797	12176	NA	NA	NA
miR-455-5p	6359	8301	5036	6177	8013	9783	6979	9749	7639	8709	7544	8269	NA	NA	NA
miR-204-5p	5124	353	315	7124	320	11148	476	370	17913	4587	17892	26007	NA	NA	NA
miR-361-3p	5421	3283	3022	7708	2839	11144	4049	3450	13369	7061	14127	12086	NA	NA	NA
miR-203a	7491	15426	1987	4771	15657	6669	2632	18619	952	10642	967	912	NA	NA	NA
miR-941	4420	3712	2908	7228	3368	9852	3648	4196	12460	6184	13604	9864	NA	NA	NA
miR-29b-3p	4402	5436	1510	6764	5388	9842	1910	5860	10066	6510	10337	12124	NA	NA	NA
miR-744-5p	4960	1438	996	7145	1652	9969	1308	1921	14816	5220	14722	13287	NA	NA	NA
miR-17-5p	4596	9157	6273	5477	10488	6972	6952	10988	2880	7352	2935	3021	NA	NA	NA
miR-518e-3p	8015	16061	27	3354	16395	5257	31	18392	27	9347	10	48	NA	NA	NA
miR-328-3p	3834	304	457	6445	249	9450	608	302	16137	3697	16862	16277	NA	NA	NA
miR-526a	7760	15706	32	4124	14624	6272	42	15557	50	10190	40	60	NA	NA	NA
miR-30a-3p	7504	8494	2636	5381	7619	7285	3041	9001	5034	7987	5398	5032	NA	NA	NA
miR-525-5p	6927	15546	54	4028	14984	5759	48	16300	37	10164	45	54	NA	NA	NA
miR-107	4389	3760	2601	7489	3326	9725	3127	3572	8760	7340	10079	9119	NA	NA	NA
miR-338-5p	3228	68	96	7446	52	10258	163	50	15568	3716	16168	13509	NA	NA	NA
miR-493-5p	7870	13921	261	4067	11970	5975	387	14247	205	10490	165	163	NA	NA	NA
miR-372-3p	7930	14081	34	3492	12779	5311	54	14905	34	8720	27	42	NA	NA	NA
miR-98-5p	5498	2536	1702	7450	2295	9863	2456	2532	8624	6756	8828	8101	NA	NA	NA
miR-185-5p	4970	6416	2122	5186	7022	6579	2628	7945	5743	6048	5668	5923	NA	NA	NA
miR-874-3p	3017	373	231	6394	319	8569	251	357	13004	3838	13490	15768	NA	NA	NA
miR-30e-3p	4348	3556	5988	4960	3475	6487	6722	4211	6611	5225	7452	6552	NA	NA	NA
miR-186-5p	4702	6319	3496	5163	5937	6759	4727	6630	4407	6604	4937	4978	NA	NA	NA
miR-450a-5p	6717	11662	732	3667	10494	5390	897	13933	224	9138	230	299	NA	NA	NA
miR-512-5p	3262	15416	24	2206	15880	2936	32	15618	38	6736	22	58	NA	NA	NA
miR-95-3p	3014	218	865	5561	226	8537	926	271	13117	3639	13809	11500	NA	NA	NA
miR-518a-3p	5042	11918	12	2740	12337	4470	20	14584	4	7618	16	18	NA	NA	NA
miR-342-3p	2926	1632	888	5023	1531	7009	1187	1720	8144	4049	8330	15918	NA	NA	NA
miR-660-5p	4077	10038	1004	3477	9124	4620	1335	10266	1523	6815	1649	1638	NA	NA	NA
miR-335-5p	4025	10279	412	3294	11664	4147	450	11741	1106	5749	1150	1214	NA	NA	NA
miR-143-5p	4084	10002	956	3168	9577	4284	1126	10811	1083	6248	1152	1148	NA	NA	NA
miR-92b-3p	2615	476	103	4852	421	6568	119	427	11045	3132	11629	11449	NA	NA	NA
miR-205-5p	4938	10013	22	3090	10110	4145	16	11254	25	6920	18	30	NA	NA	NA
miR-323a-3p	2804	1260	87	4745	1059	6715	109	1291	10099	3595	10804	7304	NA	NA	NA
miR-140-5p	2811	3238	1742	3724	3804	5385	1971	4334	6203	3793	6256	6537	NA	NA	NA
miR-520d-5p	4369	10923	32	2396	10010	3880	32	11310	23	6581	28	42	NA	NA	NA
miR-330-3p	2170	423	113	4271	418	5900	142	554	11021	2322	11209	10971	NA	NA	NA
miR-28-3p	3389	3700	5343	3737	3875	4477	5838	4596	2981	4313	3252	3085	NA	NA	NA
miR-144-3p	3670	9234	109	2569	8672	3939	143	10289	735	5980	774	859	NA	NA	NA
miR-524-5p	3625	10449	26	2484	9916	3435	32	10054	26	6162	13	41	NA	NA	NA
miR-520a-5p	4019	9897	23	2571	9528	3574	27	9940	28	6572	19	39	NA	NA	NA
miR-329-3p	2361	1737	132	4316	1637	6129	154	1999	7817	3506	8669	6946	NA	NA	NA
miR-433-3p	3138	1921	69	4549	1568	5690	81	1885	8092	3352	7850	6045	NA	NA	NA
miR-542-3p	3419	8647	320	2148	9004	3238	313	11373	151	5107	172	179	NA	NA	NA
miR-423-5p	3811	2955	2230	3579	2669	4781	3192	3136	4103	4003	4168	5345	NA	NA	NA
miR-769-5p	2231	774	190	3898	649	5878	269	888	8264	3254	8427	8960	NA	NA	NA
miR-145-3p	4167	5974	1687	3009	5831	4348	2422	6524	1345	5530	1447	1200	NA	NA	NA
miR-574-3p	3039	3824	3150	2861	3850	3955	3617	4170	2686	3776	2808	4626	NA	NA	NA
miR-197-3p	2268	892	620	3074	940	4165	747	1044	6385	2441	6389	12362	NA	NA	NA
miR-1307-3p	2803	2102	2130	3300	1909	4512	2434	2124	5909	2965	6067	4783	NA	NA	NA
miR-518c-5p	3865	8400	20	2089	8166	3162	31	9291	18	5521	18	37	NA	NA	NA
miR-195-5p	1900	1455	1673	3797	1643	5070	1880	1681	5651	3024	5968	6777	NA	NA	NA
miR-598-3p	1474	104	128	3988	103	5539	130	103	8243	2315	9864	8087	NA	NA	NA
miR-125b-2-3p	2143	353	1143	3788	309	5299	1570	376	7177	2821	7490	7353	NA	NA	NA
miR-483-3p	3418	7554	634	2311	7162	3142	739	8119	53	5811	50	63	NA	NA	NA
miR-34c-5p	2689	4753	19	2533	4561	3954	34	5667	3436	4017	3450	3839	NA	NA	NA
miR-144-5p	3123	7612	87	2099	7734	3138	103	8689	531	4783	515	518	NA	NA	NA
miR-200b-3p	2101	1130	11033	2193	809	2917	13215	933	466	2636	451	432	NA	NA	NA
miR-369-3p	2683	6838	197	2435	6198	3381	260	6797	1279	5294	1531	1365	NA	NA	NA
miR-543	3644	3082	177	3102	2670	4890	220	3251	5039	3724	5312	3062	NA	NA	NA
miR-363-3p	2755	3400	198	2888	3620	4032	231	4102	4259	3415	4224	4334	NA	NA	NA
miR-520c-5p	3890	7888	16	2068	7375	3152	21	7836	25	5116	20	30	NA	NA	NA
miR-518d-5p	3884	7871	16	2068	7325	3144	21	7791	25	5109	20	30	NA	NA	NA
miR-518f-5p	3761	7964	15	2076	7404	3149	19	7676	25	5092	18	27	NA	NA	NA
miR-498	3405	8640	9	1756	7520	2136	11	8340	11	4739	9	27	NA	NA	NA
let-7d-3p	2008	302	675	3335	273	4830	894	339	6910	2362	7120	7207	NA	NA	NA
miR-487b-3p	2615	2907	72	3165	2587	4264	148	2974	4351	3602	4577	4962	NA	NA	NA
miR-142-5p	2917	5229	2143	2307	4761	3412	2767	5258	740	4449	783	761	NA	NA	NA
miR-484	1833	1677	1226	2956	1536	4177	1570	1767	5581	2681	5792	4718	NA	NA	NA
miR-934	2910	7301	16	1564	7481	2395	19	8856	6	4033	4	20	NA	NA	NA
miR-452-5p	3045	6657	272	1683	7262	2448	318	8452	103	4046	110	127	NA	NA	NA
miR-141-3p	2699	6996	77	1828	8036	2398	108	8433	18	3845	13	28	NA	NA	NA
miR-106b-3p	2635	3472	981	2816	3166	3767	1282	3693	3027	3747	3169	2439	NA	NA	NA
miR-146a-5p	2276	3022	2845	2863	2755	3479	3902	3056	1879	3462	1997	2090	NA	NA	NA
miR-654-3p	2444	3034	623	2516	2911	3639	774	3390	4024	3162	4028	2836	NA	NA	NA
miR-521	2417	8130	6	1468	7590	1972	22	7860	20	3841	18	18	NA	NA	NA
miR-132-3p	1708	295	138	2901	292	4015	169	360	6325	1858	6559	8662	NA	NA	NA
miR-409-3p	2724	2009	498	2606	1886	3823	625	2325	4635	2643	4557	4127	NA	NA	NA
miR-889-3p	2080	3257	182	2572	2767	3698	218	3253	3451	3467	3599	3633	NA	NA	NA
miR-424-3p	3968	5109	469	2545	4907	3300	621	5491	123	4163	128	94	NA	NA	NA
miR-136-5p	2194	5242	119	2011	5712	2536	130	5667	1283	2917	1451	1544	NA	NA	NA
let-7a-3p	2176	1875	2142	2120	1644	3501	3060	2031	3170	2812	3327	2061	NA	NA	NA
miR-181a-3p	1598	1877	206	2648	1844	3518	218	2159	4403	2506	4403	4412	NA	NA	NA
miR-382-5p	2485	2702	134	2348	2874	3120	176	3420	3365	2714	3430	2814	NA	NA	NA
miR-138-5p	1255	234	18	2674	199	3817	31	233	5416	1839	5624	8202	NA	NA	NA
miR-99b-3p	2180	1654	164	2491	1553	3658	229	1983	4585	2538	4548	3915	NA	NA	NA
miR-455-3p	2054	1848	3639	2105	1838	2869	4336	2053	1750	2486	1778	2490	NA	NA	NA
miR-320b	2370	1794	553	2498	1430	3148	759	1864	3895	2260	3893	4515	NA	NA	NA
miR-493-3p	3183	5457	157	1537	5456	2345	206	6638	103	3581	124	138	NA	NA	NA
miR-374a-5p	1608	3795	1095	2279	4156	2811	1168	4058	1514	2681	1698	1786	NA	NA	NA
miR-520d-3p	2915	5903	10	1341	5733	2102	11	6562	5	3631	7	11	NA	NA	NA
miR-520h	2472	6471	6	1417	5946	1860	17	6137	12	3617	7	19	NA	NA	NA
miR-361-5p	1678	1614	808	2278	1687	3016	846	1895	3728	2131	3852	4026	NA	NA	NA
miR-135b-5p	1675	2095	22	1807	2393	2711	25	2888	3144	2170	3346	4931	NA	NA	NA
miR-338-3p	1244	40	27	2951	24	4257	58	28	5164	1867	5314	6182	NA	NA	NA
miR-181a-2-3p	2113	2505	441	1956	2494	2725	545	2878	2865	2560	2871	2576	NA	NA	NA
miR-503-5p	2354	5126	240	1413	5230	1906	284	6117	82	3117	76	109	NA	NA	NA
miR-28-5p	1907	2528	2346	1678	3141	2290	2778	3580	1181	2265	1106	1205	NA	NA	NA
miR-193b-3p	2511	4576	604	1183	4014	1742	901	4672	377	2962	367	1070	NA	NA	NA
miR-410-3p	1645	3319	37	1915	3072	2683	55	3260	1918	2864	1991	2134	NA	NA	NA
miR-378i	2388	1407	2380	1581	884	2604	6452	1019	527	4075	557	676	NA	NA	NA
miR-129-2-3p	739	10	5	1840	10	2703	9	13	4606	1056	4765	8738	NA	NA	NA
miR-504-5p	1161	461	150	2019	413	2881	147	515	5086	1475	5481	4572	NA	NA	NA
miR-24-2-5p	2431	4052	292	1435	4675	2231	337	5280	230	2758	227	258	NA	NA	NA
miR-584-5p	2019	2313	19	1883	2369	2558	38	2689	2716	2234	2602	2619	NA	NA	NA
miR-200a-3p	1512	564	5798	1671	560	2330	7335	699	374	2165	368	423	NA	NA	NA
miR-523-3p	2629	5135	12	1365	4568	1977	9	4768	7	3264	15	17	NA	NA	NA
miR-365b-3p	1483	2654	1637	1526	2333	2186	2073	2819	986	2624	1108	2010	NA	NA	NA
miR-365a-3p	1483	2654	1637	1526	2333	2185	2073	2819	986	2624	1108	2010	NA	NA	NA
miR-127-5p	1820	2951	67	1472	2762	2255	100	3564	1897	2555	1826	2074	NA	NA	NA
miR-181d-5p	1111	239	73	2379	268	3093	94	281	4368	1374	4779	4415	NA	NA	NA
miR-335-3p	2354	3368	303	1680	3308	2377	346	3846	590	2892	594	528	NA	NA	NA
miR-432-5p	1770	2179	60	1694	2128	2356	81	2505	2082	2087	2181	2592	NA	NA	NA
miR-652-3p	1716	2369	158	1673	2214	2232	227	2346	1851	2133	1821	2237	NA	NA	NA
miR-425-5p	1396	1783	750	1565	1923	2277	929	2121	1960	1820	1916	2431	NA	NA	NA
miR-885-5p	1034	8	1423	1628	10	2392	2149	7	2629	1206	2873	5058	NA	NA	NA
miR-1296-5p	1027	184	32	2169	164	2997	59	222	3542	1605	4125	4174	NA	NA	NA
miR-124-5p	910	3	5	2147	NA	3220	9	6	4078	1485	4270	4074	NA	NA	NA
miR-376c-3p	1372	3982	59	959	3784	1475	68	4310	531	2162	517	879	NA	NA	NA
miR-450b-5p	1721	3705	335	1132	3409	1613	428	4130	70	2757	71	80	NA	NA	NA
miR-1180-3p	1156	193	102	1955	194	2716	138	222	3748	1235	3691	4032	NA	NA	NA
miR-378c	1432	1140	2409	1166	1267	1745	3100	1480	897	1826	927	1070	NA	NA	NA
miR-106b-5p	1050	2405	443	1178	2628	1624	549	2905	992	1812	1049	1368	NA	NA	NA
miR-182-5p	1642	3163	134	963	3334	1336	205	3931	280	2178	309	270	NA	NA	NA
miR-32-5p	1094	2596	676	1064	2869	1539	779	2890	726	1690	752	799	NA	NA	NA
miR-151a-5p	1051	1429	532	1504	1324	2072	502	1339	1691	1367	1786	2777	NA	NA	NA
miR-494-3p	1220	2332	226	1345	2053	1852	337	2320	1073	2198	1173	1070	NA	NA	NA
miR-382-3p	1440	1597	102	1318	1351	1936	143	1649	1928	1863	2044	1700	NA	NA	NA
miR-539-3p	1117	1767	53	1323	1595	1956	81	1950	1699	1811	1771	1926	NA	NA	NA
miR-134-5p	1314	975	173	1459	986	1904	179	1248	2342	1333	2371	2687	NA	NA	NA
miR-340-3p	683	154	864	1222	188	1829	869	176	3491	721	3679	3045	NA	NA	NA
miR-374a-3p	1228	2307	627	1115	2025	1656	797	2184	947	1898	996	1045	NA	NA	NA
miR-221-5p	1279	2365	148	1214	2233	1648	221	2618	984	2100	1039	898	NA	NA	NA
miR-330-5p	789	343	29	1481	330	2120	46	323	3302	1004	3322	3532	NA	NA	NA
miR-34a-5p	820	1494	651	1233	1454	1700	958	1605	1254	1713	1386	1765	NA	NA	NA
miR-520f-3p	1326	3655	8	753	3290	1106	7	3587	9	2142	5	13	NA	NA	NA
miR-497-5p	778	631	521	1415	695	1979	605	802	2349	1211	2339	2492	NA	NA	NA
miR-129-1-3p	538	6	13	1198	7	1795	7	6	2903	703	3116	5416	NA	NA	NA
miR-517-5p	2407	2543	12	1407	2503	1814	6	2663	30	2292	12	18	NA	NA	NA
miR-223-3p	1184	2297	845	1016	2473	1243	945	2707	339	1715	398	498	NA	NA	NA
miR-376a-3p	1150	3374	54	698	3046	1050	58	3528	292	1716	272	374	NA	NA	NA
miR-500a-3p	1229	1753	534	1035	1578	1501	656	1874	1106	1626	1171	1136	NA	NA	NA
miR-15b-5p	1014	2214	412	998	2452	1280	383	2491	770	1601	812	713	NA	NA	NA
miR-135a-5p	632	284	42	1266	250	1745	36	278	2651	890	2855	3617	NA	NA	NA
miR-409-5p	871	1022	115	1267	1059	1723	145	1205	1924	1361	2115	1706	NA	NA	NA
miR-339-3p	814	479	290	1158	496	1725	364	597	2491	987	2455	2558	NA	NA	NA
miR-183-5p	1571	2541	109	798	2348	1143	153	2811	228	1831	218	197	NA	NA	NA
miR-142-3p	870	1984	1016	776	2174	1129	1039	2409	292	1327	302	356	NA	NA	NA
miR-425-3p	999	1275	343	1206	1079	1630	447	1226	1305	1401	1361	1388	NA	NA	NA
miR-215-5p	826	80	3504	808	89	1284	4872	108	214	1259	219	214	NA	NA	NA
miR-431-5p	1079	2739	15	556	2961	795	18	3156	22	1549	19	27	NA	NA	NA
miR-485-5p	812	421	35	1120	451	1533	44	520	2163	877	2120	2651	NA	NA	NA
miR-132-5p	610	119	68	1201	125	1631	85	144	2592	794	2804	2450	NA	NA	NA
miR-214-3p	1152	1767	1067	754	1761	1022	1349	1988	93	1352	119	142	NA	NA	NA
miR-323b-3p	588	270	10	1136	206	1583	17	243	2549	824	2774	2075	NA	NA	NA
miR-485-3p	562	335	35	1076	319	1602	46	354	2388	792	2469	2221	NA	NA	NA
miR-29c-3p	573	573	238	1049	528	1477	285	651	1778	982	1678	2339	NA	NA	NA
miR-369-5p	964	1149	106	788	1290	1257	122	1569	1179	1029	1357	1319	NA	NA	NA
miR-150-5p	945	821	771	898	801	1247	910	948	1197	1001	1085	1367	NA	NA	NA
miR-708-5p	528	81	56	1269	70	1563	61	82	2314	721	2431	2692	NA	NA	NA
miR-656-3p	715	895	66	1183	768	1554	98	842	1494	1245	1629	1372	NA	NA	NA
miR-29c-5p	849	536	241	919	468	1452	303	641	1296	1007	1307	2590	NA	NA	NA
